Vocabulary Size:  27710
Total number of model parameters: 21.71M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  7.04 | ppl  1142.77
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  5.75 | loss  6.23 | ppl   508.76
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  5.90 | loss  5.95 | ppl   383.81
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  5.80 | loss  5.72 | ppl   305.48
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  5.74 | loss  5.59 | ppl   268.24
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  5.90 | loss  5.58 | ppl   263.88
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  5.97 | loss  5.53 | ppl   251.35
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  5.83 | loss  5.49 | ppl   242.20
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  5.73 | loss  5.44 | ppl   231.37
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  5.73 | loss  5.41 | ppl   222.90
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  5.80 | loss  5.35 | ppl   210.03
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  5.82 | loss  5.34 | ppl   208.85
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  5.74 | loss  5.28 | ppl   196.82
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  5.75 | loss  5.28 | ppl   197.17
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  5.75 | loss  5.23 | ppl   186.41
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  5.77 | loss  5.29 | ppl   198.34
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  5.78 | loss  5.21 | ppl   182.83
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  5.77 | loss  5.15 | ppl   172.41
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  5.77 | loss  5.15 | ppl   172.19
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  5.79 | loss  5.13 | ppl   168.79
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  5.84 | loss  5.16 | ppl   174.54
| epoch   1 | 11000/15983 batches | lr 20.00 | ms/batch  5.92 | loss  5.16 | ppl   174.11
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  5.92 | loss  5.12 | ppl   167.56
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  5.92 | loss  5.11 | ppl   165.01
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  5.78 | loss  5.06 | ppl   156.96
| epoch   1 | 13000/15983 batches | lr 20.00 | ms/batch  5.76 | loss  5.07 | ppl   159.82
| epoch   1 | 13500/15983 batches | lr 20.00 | ms/batch  5.79 | loss  5.10 | ppl   163.49
| epoch   1 | 14000/15983 batches | lr 20.00 | ms/batch  5.79 | loss  5.11 | ppl   165.01
| epoch   1 | 14500/15983 batches | lr 20.00 | ms/batch  5.83 | loss  5.03 | ppl   152.92
| epoch   1 | 15000/15983 batches | lr 20.00 | ms/batch  5.79 | loss  5.02 | ppl   150.71
| epoch   1 | 15500/15983 batches | lr 20.00 | ms/batch  5.90 | loss  5.02 | ppl   151.48
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 93.82s | valid loss  5.19 | valid ppl   179.01
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 20.00 | ms/batch  5.79 | loss  5.06 | ppl   157.93
