Vocabulary Size:  27710
Total number of model parameters: 20.03M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  6.35 | loss 24.45 | ppl 41735741968.08
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  5.79 | loss 26.10 | ppl 215838537899.92
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  5.69 | loss 25.68 | ppl 142694922223.93
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  5.68 | loss 26.57 | ppl 347770336240.20
| epoch   1 | 13000/15983 batches | lr 20.00 | ms/batch  5.69 | loss 26.49 | ppl 319164120736.23
| epoch   1 | 13500/15983 batches | lr 20.00 | ms/batch  5.66 | loss 25.49 | ppl 117606988865.58
| epoch   1 | 14000/15983 batches | lr 20.00 | ms/batch  5.73 | loss 26.19 | ppl 235810919677.27
| epoch   1 | 14500/15983 batches | lr 20.00 | ms/batch  5.68 | loss 25.80 | ppl 161048755958.79
| epoch   1 | 15000/15983 batches | lr 20.00 | ms/batch  5.71 | loss 25.04 | ppl 74635576638.82
| epoch   1 | 15500/15983 batches | lr 20.00 | ms/batch  5.78 | loss 25.16 | ppl 84398918063.35
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 92.16s | valid loss 71.10 | valid ppl 7571219635496786477998099398656.00
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 20.00 | ms/batch  5.69 | loss 26.74 | ppl 408328755026.75
| epoch   2 |  1000/15983 batches | lr 20.00 | ms/batch  5.69 | loss 26.86 | ppl 463669515945.42
| epoch   2 |  1500/15983 batches | lr 20.00 | ms/batch  5.66 | loss 25.75 | ppl 151865526833.62
| epoch   2 |  2000/15983 batches | lr 20.00 | ms/batch  5.68 | loss 25.86 | ppl 170114587733.72
| epoch   2 |  2500/15983 batches | lr 20.00 | ms/batch  5.75 | loss 25.14 | ppl 82604996989.68
| epoch   2 |  3000/15983 batches | lr 20.00 | ms/batch  5.66 | loss 25.52 | ppl 120707808985.09
| epoch   2 |  3500/15983 batches | lr 20.00 | ms/batch  5.78 | loss 25.18 | ppl 86518684726.96
| epoch   2 |  4000/15983 batches | lr 20.00 | ms/batch  5.79 | loss 26.15 | ppl 228081472283.44
| epoch   2 |  4500/15983 batches | lr 20.00 | ms/batch  5.69 | loss 25.60 | ppl 130660116156.38
| epoch   2 |  5000/15983 batches | lr 20.00 | ms/batch  5.67 | loss 25.59 | ppl 129586862070.49
| epoch   2 |  5500/15983 batches | lr 20.00 | ms/batch  5.77 | loss 25.38 | ppl 105575014423.68
| epoch   2 |  6000/15983 batches | lr 20.00 | ms/batch  5.71 | loss 25.55 | ppl 124338485933.74
| epoch   2 |  6500/15983 batches | lr 20.00 | ms/batch  5.73 | loss 26.16 | ppl 229172157589.18
| epoch   2 |  7000/15983 batches | lr 20.00 | ms/batch  5.71 | loss 26.04 | ppl 203996708849.70
| epoch   2 |  7500/15983 batches | lr 20.00 | ms/batch  5.67 | loss 25.76 | ppl 153498423689.34
| epoch   2 |  8000/15983 batches | lr 20.00 | ms/batch  5.68 | loss 26.07 | ppl 210914314668.34
| epoch   2 |  8500/15983 batches | lr 20.00 | ms/batch  5.67 | loss 25.93 | ppl 182803168145.20
| epoch   2 |  9000/15983 batches | lr 20.00 | ms/batch  5.68 | loss 25.39 | ppl 105870980669.13
| epoch   2 |  9500/15983 batches | lr 20.00 | ms/batch  5.64 | loss 26.01 | ppl 197582626745.66
| epoch   2 | 10000/15983 batches | lr 20.00 | ms/batch  5.66 | loss 25.24 | ppl 91368403223.10
| epoch   2 | 10500/15983 batches | lr 20.00 | ms/batch  5.65 | loss 25.91 | ppl 178998880333.87
| epoch   2 | 11000/15983 batches | lr 20.00 | ms/batch  5.70 | loss 25.66 | ppl 139455741489.26
| epoch   2 | 11500/15983 batches | lr 20.00 | ms/batch  5.71 | loss 26.06 | ppl 207237428001.95
| epoch   2 | 12000/15983 batches | lr 20.00 | ms/batch  5.67 | loss 25.99 | ppl 193983124375.48
| epoch   2 | 12500/15983 batches | lr 20.00 | ms/batch  5.65 | loss 25.61 | ppl 132593390513.90
| epoch   2 | 13000/15983 batches | lr 20.00 | ms/batch  5.67 | loss 25.85 | ppl 168485239442.56
| epoch   2 | 13500/15983 batches | lr 20.00 | ms/batch  5.79 | loss 25.69 | ppl 143974489992.96
| epoch   2 | 14000/15983 batches | lr 20.00 | ms/batch  5.75 | loss 25.33 | ppl 99773849704.86
| epoch   2 | 14500/15983 batches | lr 20.00 | ms/batch  5.79 | loss 25.61 | ppl 131958738949.60
| epoch   2 | 15000/15983 batches | lr 20.00 | ms/batch  5.77 | loss 25.37 | ppl 104754623556.33
| epoch   2 | 15500/15983 batches | lr 20.00 | ms/batch  5.81 | loss 25.15 | ppl 83680251814.32
-----------------------------------------------------------------------------------------
| end of epoch   2 | time: 91.81s | valid loss 21.02 | valid ppl 1346376033.05
-----------------------------------------------------------------------------------------
| epoch   3 |   500/15983 batches | lr 20.00 | ms/batch  5.72 | loss 25.57 | ppl 126776693163.91
| epoch   3 |  1000/15983 batches | lr 20.00 | ms/batch  5.67 | loss 25.94 | ppl 184509075159.89
| epoch   3 |  1500/15983 batches | lr 20.00 | ms/batch  5.77 | loss 26.01 | ppl 198628264889.69
| epoch   3 |  2000/15983 batches | lr 20.00 | ms/batch  5.73 | loss 26.27 | ppl 257417538565.27
| epoch   3 |  2500/15983 batches | lr 20.00 | ms/batch  5.73 | loss 26.10 | ppl 215385625537.15
| epoch   3 |  3000/15983 batches | lr 20.00 | ms/batch  5.68 | loss 25.46 | ppl 114533924723.95
| epoch   3 |  3500/15983 batches | lr 20.00 | ms/batch  5.67 | loss 25.92 | ppl 181181001147.35
| epoch   3 |  4000/15983 batches | lr 20.00 | ms/batch  5.63 | loss 25.89 | ppl 174713116412.60
| epoch   3 |  4500/15983 batches | lr 20.00 | ms/batch  5.71 | loss 25.27 | ppl 94394240746.97
| epoch   3 |  5000/15983 batches | lr 20.00 | ms/batch  5.65 | loss 25.90 | ppl 177354594374.56
| epoch   3 |  5500/15983 batches | lr 20.00 | ms/batch  5.69 | loss 25.93 | ppl 183147761691.41
| epoch   3 |  6000/15983 batches | lr 20.00 | ms/batch  5.66 | loss 25.47 | ppl 115030887314.14
| epoch   3 |  6500/15983 batches | lr 20.00 | ms/batch  5.65 | loss 25.61 | ppl 132718205186.26
| epoch   3 |  7000/15983 batches | lr 20.00 | ms/batch  5.79 | loss 26.41 | ppl 294070990093.35
| epoch   3 |  7500/15983 batches | lr 20.00 | ms/batch  5.65 | loss 25.77 | ppl 155420515542.36
| epoch   3 |  8000/15983 batches | lr 20.00 | ms/batch  5.67 | loss 26.00 | ppl 196642294851.55
| epoch   3 |  8500/15983 batches | lr 20.00 | ms/batch  5.69 | loss 25.56 | ppl 125965365731.14
| epoch   3 |  9000/15983 batches | lr 20.00 | ms/batch  5.65 | loss 26.03 | ppl 201344864184.67
| epoch   3 |  9500/15983 batches | lr 20.00 | ms/batch  5.67 | loss 25.95 | ppl 186893179623.18
| epoch   3 | 10000/15983 batches | lr 20.00 | ms/batch  5.65 | loss 25.71 | ppl 146759610278.76
| epoch   3 | 10500/15983 batches | lr 20.00 | ms/batch  5.71 | loss 25.90 | ppl 177845769564.75
| epoch   3 | 11000/15983 batches | lr 20.00 | ms/batch  5.78 | loss 25.82 | ppl 163414374223.35
| epoch   3 | 11500/15983 batches | lr 20.00 | ms/batch  5.72 | loss 25.57 | ppl 127589757670.15
| epoch   3 | 12000/15983 batches | lr 20.00 | ms/batch  5.67 | loss 25.18 | ppl 86123052002.76
| epoch   3 | 12500/15983 batches | lr 20.00 | ms/batch  5.73 | loss 25.71 | ppl 146739335268.09
| epoch   3 | 13000/15983 batches | lr 20.00 | ms/batch  5.66 | loss 25.51 | ppl 119538014927.38
| epoch   3 | 13500/15983 batches | lr 20.00 | ms/batch  5.65 | loss 25.90 | ppl 177886150437.97
| epoch   3 | 14000/15983 batches | lr 20.00 | ms/batch  5.67 | loss 25.56 | ppl 126101799532.61
| epoch   3 | 14500/15983 batches | lr 20.00 | ms/batch  5.67 | loss 26.30 | ppl 263735044638.61
| epoch   3 | 15000/15983 batches | lr 20.00 | ms/batch  5.67 | loss 25.53 | ppl 121771817908.13
| epoch   3 | 15500/15983 batches | lr 20.00 | ms/batch  5.67 | loss 24.99 | ppl 70941511953.63
-----------------------------------------------------------------------------------------
| end of epoch   3 | time: 91.45s | valid loss 23.38 | valid ppl 14197901139.26
-----------------------------------------------------------------------------------------
| epoch   4 |   500/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.96 | ppl 21122.86
| epoch   4 |  1000/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.92 | ppl 20428.88
| epoch   4 |  1500/15983 batches | lr 5.00 | ms/batch  5.68 | loss  9.67 | ppl 15765.05
| epoch   4 |  2000/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.61 | ppl 14941.22
| epoch   4 |  2500/15983 batches | lr 5.00 | ms/batch  5.68 | loss  9.51 | ppl 13427.70
| epoch   4 |  3000/15983 batches | lr 5.00 | ms/batch  5.65 | loss  9.58 | ppl 14437.83
| epoch   4 |  3500/15983 batches | lr 5.00 | ms/batch  5.72 | loss  9.60 | ppl 14717.20
| epoch   4 |  4000/15983 batches | lr 5.00 | ms/batch  5.71 | loss  9.51 | ppl 13497.76
| epoch   4 |  4500/15983 batches | lr 5.00 | ms/batch  5.78 | loss  9.67 | ppl 15871.78
| epoch   4 |  5000/15983 batches | lr 5.00 | ms/batch  5.70 | loss  9.78 | ppl 17736.91
| epoch   4 |  5500/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.68 | ppl 16024.17
| epoch   4 |  6000/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.52 | ppl 13668.78
| epoch   4 |  6500/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.63 | ppl 15289.26
| epoch   4 |  7000/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.69 | ppl 16077.44
| epoch   4 |  7500/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.66 | ppl 15694.07
| epoch   4 |  8000/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.90 | ppl 19891.01
| epoch   4 |  8500/15983 batches | lr 5.00 | ms/batch  5.68 | loss  9.77 | ppl 17563.00
| epoch   4 |  9000/15983 batches | lr 5.00 | ms/batch  5.70 | loss  9.54 | ppl 13891.62
| epoch   4 |  9500/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.64 | ppl 15401.66
| epoch   4 | 10000/15983 batches | lr 5.00 | ms/batch  5.69 | loss  9.66 | ppl 15697.83
| epoch   4 | 10500/15983 batches | lr 5.00 | ms/batch  5.73 | loss  9.58 | ppl 14440.17
| epoch   4 | 11000/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.40 | ppl 12138.92
| epoch   4 | 11500/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.69 | ppl 16213.68
| epoch   4 | 12000/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.40 | ppl 12049.14
| epoch   4 | 12500/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.58 | ppl 14508.69
| epoch   4 | 13000/15983 batches | lr 5.00 | ms/batch  5.71 | loss  9.58 | ppl 14533.66
| epoch   4 | 13500/15983 batches | lr 5.00 | ms/batch  5.69 | loss  9.47 | ppl 13019.33
| epoch   4 | 14000/15983 batches | lr 5.00 | ms/batch  5.65 | loss  9.58 | ppl 14494.95
| epoch   4 | 14500/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.60 | ppl 14811.18
| epoch   4 | 15000/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.57 | ppl 14339.63
| epoch   4 | 15500/15983 batches | lr 5.00 | ms/batch  5.65 | loss  9.52 | ppl 13583.04
-----------------------------------------------------------------------------------------
| end of epoch   4 | time: 91.36s | valid loss  8.67 | valid ppl  5802.92
-----------------------------------------------------------------------------------------
| epoch   5 |   500/15983 batches | lr 5.00 | ms/batch  5.69 | loss  9.69 | ppl 16176.67
| epoch   5 |  1000/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.75 | ppl 17088.44
| epoch   5 |  1500/15983 batches | lr 5.00 | ms/batch  5.65 | loss  9.48 | ppl 13134.33
| epoch   5 |  2000/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.72 | ppl 16722.48
| epoch   5 |  2500/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.46 | ppl 12860.92
| epoch   5 |  3000/15983 batches | lr 5.00 | ms/batch  5.64 | loss  9.75 | ppl 17119.11
| epoch   5 |  3500/15983 batches | lr 5.00 | ms/batch  5.71 | loss  9.56 | ppl 14191.38
| epoch   5 |  4000/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.53 | ppl 13706.18
| epoch   5 |  4500/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.71 | ppl 16471.53
| epoch   5 |  5000/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.64 | ppl 15411.17
| epoch   5 |  5500/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.47 | ppl 12962.66
| epoch   5 |  6000/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.62 | ppl 15001.81
| epoch   5 |  6500/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.66 | ppl 15664.03
| epoch   5 |  7000/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.66 | ppl 15725.06
| epoch   5 |  7500/15983 batches | lr 5.00 | ms/batch  5.71 | loss  9.71 | ppl 16519.69
| epoch   5 |  8000/15983 batches | lr 5.00 | ms/batch  5.68 | loss  9.79 | ppl 17859.95
| epoch   5 |  8500/15983 batches | lr 5.00 | ms/batch  5.73 | loss  9.54 | ppl 13938.31
| epoch   5 |  9000/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.88 | ppl 19628.89
| epoch   5 |  9500/15983 batches | lr 5.00 | ms/batch  5.65 | loss  9.78 | ppl 17705.26
| epoch   5 | 10000/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.68 | ppl 15928.57
| epoch   5 | 10500/15983 batches | lr 5.00 | ms/batch  5.68 | loss  9.54 | ppl 13854.48
| epoch   5 | 11000/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.65 | ppl 15561.86
| epoch   5 | 11500/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.63 | ppl 15255.56
| epoch   5 | 12000/15983 batches | lr 5.00 | ms/batch  5.72 | loss  9.67 | ppl 15891.51
| epoch   5 | 12500/15983 batches | lr 5.00 | ms/batch  5.81 | loss  9.58 | ppl 14514.30
| epoch   5 | 13000/15983 batches | lr 5.00 | ms/batch  5.75 | loss  9.65 | ppl 15566.10
| epoch   5 | 13500/15983 batches | lr 5.00 | ms/batch  5.75 | loss  9.51 | ppl 13483.05
| epoch   5 | 14000/15983 batches | lr 5.00 | ms/batch  5.71 | loss  9.45 | ppl 12685.78
| epoch   5 | 14500/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.56 | ppl 14208.88
| epoch   5 | 15000/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.67 | ppl 15781.20
| epoch   5 | 15500/15983 batches | lr 5.00 | ms/batch  5.70 | loss  9.60 | ppl 14717.89
-----------------------------------------------------------------------------------------
| end of epoch   5 | time: 91.47s | valid loss  8.43 | valid ppl  4577.68
-----------------------------------------------------------------------------------------
| epoch   6 |   500/15983 batches | lr 5.00 | ms/batch  5.76 | loss  9.88 | ppl 19608.39
| epoch   6 |  1000/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.80 | ppl 18105.69
| epoch   6 |  1500/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.59 | ppl 14616.91
| epoch   6 |  2000/15983 batches | lr 5.00 | ms/batch  5.68 | loss  9.70 | ppl 16314.60
| epoch   6 |  2500/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.51 | ppl 13534.49
| epoch   6 |  3000/15983 batches | lr 5.00 | ms/batch  5.65 | loss  9.72 | ppl 16714.06
| epoch   6 |  3500/15983 batches | lr 5.00 | ms/batch  5.68 | loss  9.59 | ppl 14612.88
| epoch   6 |  4000/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.56 | ppl 14255.22
| epoch   6 |  4500/15983 batches | lr 5.00 | ms/batch  5.77 | loss  9.51 | ppl 13498.48
| epoch   6 |  5000/15983 batches | lr 5.00 | ms/batch  5.70 | loss  9.84 | ppl 18707.15
| epoch   6 |  5500/15983 batches | lr 5.00 | ms/batch  5.78 | loss  9.71 | ppl 16458.43
| epoch   6 |  6000/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.53 | ppl 13779.55
| epoch   6 |  6500/15983 batches | lr 5.00 | ms/batch  5.67 | loss  9.56 | ppl 14149.25
| epoch   6 |  7000/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.71 | ppl 16421.26
| epoch   6 |  7500/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.80 | ppl 18114.54
| epoch   6 |  8000/15983 batches | lr 5.00 | ms/batch  5.73 | loss  9.86 | ppl 19224.80
| epoch   6 |  8500/15983 batches | lr 5.00 | ms/batch  5.80 | loss  9.66 | ppl 15692.69
| epoch   6 |  9000/15983 batches | lr 5.00 | ms/batch  5.76 | loss  9.71 | ppl 16409.70
| epoch   6 |  9500/15983 batches | lr 5.00 | ms/batch  5.68 | loss  9.68 | ppl 15949.15
| epoch   6 | 10000/15983 batches | lr 5.00 | ms/batch  5.68 | loss  9.41 | ppl 12188.86
| epoch   6 | 10500/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.63 | ppl 15255.72
| epoch   6 | 11000/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.56 | ppl 14143.62
| epoch   6 | 11500/15983 batches | lr 5.00 | ms/batch  5.72 | loss  9.56 | ppl 14119.06
| epoch   6 | 12000/15983 batches | lr 5.00 | ms/batch  5.70 | loss  9.51 | ppl 13551.13
| epoch   6 | 12500/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.64 | ppl 15335.08
| epoch   6 | 13000/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.62 | ppl 15092.76
| epoch   6 | 13500/15983 batches | lr 5.00 | ms/batch  5.71 | loss  9.28 | ppl 10761.56
| epoch   6 | 14000/15983 batches | lr 5.00 | ms/batch  5.64 | loss  9.53 | ppl 13743.49
| epoch   6 | 14500/15983 batches | lr 5.00 | ms/batch  5.66 | loss  9.39 | ppl 12025.41
| epoch   6 | 15000/15983 batches | lr 5.00 | ms/batch  5.70 | loss  9.76 | ppl 17291.49
| epoch   6 | 15500/15983 batches | lr 5.00 | ms/batch  5.70 | loss  9.51 | ppl 13466.94
-----------------------------------------------------------------------------------------
| end of epoch   6 | time: 91.53s | valid loss  7.69 | valid ppl  2195.75
-----------------------------------------------------------------------------------------
=========================================================================================
| End of training | test loss  7.79 | test ppl  2404.75
=========================================================================================
