Vocabulary Size:  27710
Total number of model parameters: 11.92M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  9.03 | loss  9.25 | ppl 10454.75
| epoch   1 | 15500/15983 batches | lr 20.00 | ms/batch  6.89 | loss  7.27 | ppl  1431.87
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 110.39s | valid loss  6.99 | valid ppl  1081.37
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 20.00 | ms/batch  7.36 | loss  7.36 | ppl  1568.53
| epoch   2 |  1000/15983 batches | lr 20.00 | ms/batch  7.10 | loss  7.43 | ppl  1682.85
| epoch   2 |  1500/15983 batches | lr 20.00 | ms/batch  7.30 | loss  7.35 | ppl  1559.61
| epoch   2 |  2000/15983 batches | lr 20.00 | ms/batch  7.02 | loss  7.41 | ppl  1648.67
| epoch   2 |  2500/15983 batches | lr 20.00 | ms/batch  6.81 | loss  7.34 | ppl  1547.30
| epoch   2 |  3000/15983 batches | lr 20.00 | ms/batch  7.28 | loss  7.33 | ppl  1523.53
| epoch   2 |  3500/15983 batches | lr 20.00 | ms/batch  6.78 | loss  7.35 | ppl  1551.58
| epoch   2 |  4000/15983 batches | lr 20.00 | ms/batch  7.09 | loss  7.36 | ppl  1573.77
| epoch   2 |  4500/15983 batches | lr 20.00 | ms/batch  6.71 | loss  7.36 | ppl  1577.67
| epoch   2 |  5000/15983 batches | lr 20.00 | ms/batch  6.83 | loss  7.44 | ppl  1709.51
| epoch   2 |  5500/15983 batches | lr 20.00 | ms/batch  6.78 | loss  7.38 | ppl  1601.03
| epoch   2 |  6000/15983 batches | lr 20.00 | ms/batch  6.74 | loss  7.36 | ppl  1569.86
| epoch   2 |  6500/15983 batches | lr 20.00 | ms/batch  6.84 | loss  7.31 | ppl  1489.53
| epoch   2 |  7000/15983 batches | lr 20.00 | ms/batch  6.70 | loss  7.33 | ppl  1518.12
| epoch   2 |  7500/15983 batches | lr 20.00 | ms/batch  6.88 | loss  7.41 | ppl  1660.25
| epoch   2 |  8000/15983 batches | lr 20.00 | ms/batch  6.93 | loss  7.43 | ppl  1680.00
| epoch   2 |  8500/15983 batches | lr 20.00 | ms/batch  8.10 | loss  7.33 | ppl  1532.07
| epoch   2 |  9000/15983 batches | lr 20.00 | ms/batch  6.85 | loss  7.33 | ppl  1527.02
| epoch   2 |  9500/15983 batches | lr 20.00 | ms/batch  6.63 | loss  7.33 | ppl  1530.48
| epoch   2 | 10000/15983 batches | lr 20.00 | ms/batch  6.67 | loss  7.24 | ppl  1394.18
| epoch   2 | 10500/15983 batches | lr 20.00 | ms/batch  6.67 | loss  7.32 | ppl  1506.19
| epoch   2 | 11000/15983 batches | lr 20.00 | ms/batch  6.73 | loss  7.28 | ppl  1449.03
| epoch   2 | 11500/15983 batches | lr 20.00 | ms/batch  6.64 | loss  7.33 | ppl  1527.51
| epoch   2 | 12000/15983 batches | lr 20.00 | ms/batch  6.89 | loss  7.25 | ppl  1414.43
| epoch   2 | 12500/15983 batches | lr 20.00 | ms/batch  6.72 | loss  7.28 | ppl  1453.96
| epoch   2 | 13000/15983 batches | lr 20.00 | ms/batch  6.61 | loss  7.35 | ppl  1553.72
| epoch   2 | 13500/15983 batches | lr 20.00 | ms/batch  6.76 | loss  7.33 | ppl  1519.42
| epoch   2 | 14000/15983 batches | lr 20.00 | ms/batch  6.73 | loss  7.22 | ppl  1364.72
| epoch   2 | 14500/15983 batches | lr 20.00 | ms/batch  6.75 | loss  7.27 | ppl  1430.94
| epoch   2 | 15000/15983 batches | lr 20.00 | ms/batch  6.58 | loss  7.22 | ppl  1363.80
| epoch   2 | 15500/15983 batches | lr 20.00 | ms/batch  6.61 | loss  7.29 | ppl  1459.17
-----------------------------------------------------------------------------------------
| end of epoch   2 | time: 110.61s | valid loss  8.33 | valid ppl  4132.68
-----------------------------------------------------------------------------------------
| epoch   3 |   500/15983 batches | lr 5.00 | ms/batch  6.93 | loss  6.58 | ppl   723.51
| epoch   3 |  1000/15983 batches | lr 5.00 | ms/batch  6.73 | loss  6.59 | ppl   728.85
| epoch   3 |  1500/15983 batches | lr 5.00 | ms/batch  6.63 | loss  6.63 | ppl   754.72
| epoch   3 |  2000/15983 batches | lr 5.00 | ms/batch  6.66 | loss  6.55 | ppl   697.03
| epoch   3 |  2500/15983 batches | lr 5.00 | ms/batch  6.75 | loss  6.49 | ppl   655.30
| epoch   3 |  3000/15983 batches | lr 5.00 | ms/batch  6.78 | loss  6.57 | ppl   710.59
| epoch   3 |  3500/15983 batches | lr 5.00 | ms/batch  6.60 | loss  6.58 | ppl   721.49
| epoch   3 |  4000/15983 batches | lr 5.00 | ms/batch  6.60 | loss  6.62 | ppl   747.37
| epoch   3 |  4500/15983 batches | lr 5.00 | ms/batch  6.70 | loss  6.63 | ppl   755.91
| epoch   3 |  5000/15983 batches | lr 5.00 | ms/batch  7.04 | loss  6.63 | ppl   759.54
| epoch   3 |  5500/15983 batches | lr 5.00 | ms/batch  6.60 | loss  6.60 | ppl   736.68
| epoch   3 |  6000/15983 batches | lr 5.00 | ms/batch  7.05 | loss  6.61 | ppl   741.46
| epoch   3 |  6500/15983 batches | lr 5.00 | ms/batch  7.15 | loss  6.56 | ppl   708.31
| epoch   3 |  7000/15983 batches | lr 5.00 | ms/batch  6.62 | loss  6.59 | ppl   725.50
| epoch   3 |  7500/15983 batches | lr 5.00 | ms/batch  6.65 | loss  6.56 | ppl   709.51
| epoch   3 |  8000/15983 batches | lr 5.00 | ms/batch  6.81 | loss  6.61 | ppl   745.43
| epoch   3 |  8500/15983 batches | lr 5.00 | ms/batch  7.17 | loss  6.56 | ppl   708.11
| epoch   3 |  9000/15983 batches | lr 5.00 | ms/batch  6.61 | loss  6.53 | ppl   683.60
| epoch   3 |  9500/15983 batches | lr 5.00 | ms/batch  6.72 | loss  6.55 | ppl   698.70
| epoch   3 | 10000/15983 batches | lr 5.00 | ms/batch  6.71 | loss  6.57 | ppl   710.29
| epoch   3 | 10500/15983 batches | lr 5.00 | ms/batch  6.62 | loss  6.58 | ppl   717.41
| epoch   3 | 11000/15983 batches | lr 5.00 | ms/batch  6.74 | loss  6.56 | ppl   704.61
| epoch   3 | 11500/15983 batches | lr 5.00 | ms/batch  7.28 | loss  6.56 | ppl   704.27
| epoch   3 | 12000/15983 batches | lr 5.00 | ms/batch  6.63 | loss  6.53 | ppl   683.97
| epoch   3 | 12500/15983 batches | lr 5.00 | ms/batch  6.76 | loss  6.50 | ppl   666.79
| epoch   3 | 13000/15983 batches | lr 5.00 | ms/batch  6.57 | loss  6.54 | ppl   690.59
| epoch   3 | 13500/15983 batches | lr 5.00 | ms/batch  6.67 | loss  6.56 | ppl   708.93
| epoch   3 | 14000/15983 batches | lr 5.00 | ms/batch  6.64 | loss  6.58 | ppl   723.81
| epoch   3 | 14500/15983 batches | lr 5.00 | ms/batch  6.90 | loss  6.49 | ppl   661.23
| epoch   3 | 15000/15983 batches | lr 5.00 | ms/batch  7.15 | loss  6.48 | ppl   652.36
| epoch   3 | 15500/15983 batches | lr 5.00 | ms/batch  6.70 | loss  6.51 | ppl   673.29
-----------------------------------------------------------------------------------------
| end of epoch   3 | time: 109.20s | valid loss  6.61 | valid ppl   742.91
-----------------------------------------------------------------------------------------
| epoch   4 |   500/15983 batches | lr 5.00 | ms/batch  7.29 | loss  6.57 | ppl   709.89
| epoch   4 |  1000/15983 batches | lr 5.00 | ms/batch  6.73 | loss  6.58 | ppl   718.27
| epoch   4 |  1500/15983 batches | lr 5.00 | ms/batch  6.87 | loss  6.61 | ppl   741.86
| epoch   4 |  2000/15983 batches | lr 5.00 | ms/batch  6.62 | loss  6.53 | ppl   688.02
| epoch   4 |  2500/15983 batches | lr 5.00 | ms/batch  6.74 | loss  6.48 | ppl   648.82
| epoch   4 |  3000/15983 batches | lr 5.00 | ms/batch  6.62 | loss  6.55 | ppl   702.66
| epoch   4 |  3500/15983 batches | lr 5.00 | ms/batch  6.67 | loss  6.57 | ppl   712.49
| epoch   4 |  4000/15983 batches | lr 5.00 | ms/batch  6.79 | loss  6.60 | ppl   734.05
| epoch   4 |  4500/15983 batches | lr 5.00 | ms/batch  6.93 | loss  6.61 | ppl   744.78
| epoch   4 |  5000/15983 batches | lr 5.00 | ms/batch  6.61 | loss  6.62 | ppl   747.84
| epoch   4 |  5500/15983 batches | lr 5.00 | ms/batch  6.49 | loss  6.59 | ppl   725.37
| epoch   4 |  6000/15983 batches | lr 5.00 | ms/batch  6.55 | loss  6.59 | ppl   730.66
| epoch   4 |  6500/15983 batches | lr 5.00 | ms/batch  6.73 | loss  6.55 | ppl   699.93
| epoch   4 |  7000/15983 batches | lr 5.00 | ms/batch  6.87 | loss  6.57 | ppl   715.03
| epoch   4 |  7500/15983 batches | lr 5.00 | ms/batch  6.51 | loss  6.55 | ppl   700.95
| epoch   4 |  8000/15983 batches | lr 5.00 | ms/batch  6.87 | loss  6.60 | ppl   736.21
| epoch   4 |  8500/15983 batches | lr 5.00 | ms/batch  7.00 | loss  6.55 | ppl   697.27
| epoch   4 |  9000/15983 batches | lr 5.00 | ms/batch  6.84 | loss  6.51 | ppl   674.85
| epoch   4 |  9500/15983 batches | lr 5.00 | ms/batch  6.60 | loss  6.54 | ppl   691.13
| epoch   4 | 10000/15983 batches | lr 5.00 | ms/batch  6.56 | loss  6.55 | ppl   702.35
| epoch   4 | 10500/15983 batches | lr 5.00 | ms/batch  6.51 | loss  6.56 | ppl   709.31
| epoch   4 | 11000/15983 batches | lr 5.00 | ms/batch  6.63 | loss  6.54 | ppl   695.00
| epoch   4 | 11500/15983 batches | lr 5.00 | ms/batch  6.81 | loss  6.54 | ppl   695.75
| epoch   4 | 12000/15983 batches | lr 5.00 | ms/batch  6.61 | loss  6.52 | ppl   676.23
| epoch   4 | 12500/15983 batches | lr 5.00 | ms/batch  6.79 | loss  6.49 | ppl   660.10
| epoch   4 | 13000/15983 batches | lr 5.00 | ms/batch  6.67 | loss  6.53 | ppl   682.72
| epoch   4 | 13500/15983 batches | lr 5.00 | ms/batch  6.90 | loss  6.55 | ppl   699.47
| epoch   4 | 14000/15983 batches | lr 5.00 | ms/batch  7.00 | loss  6.57 | ppl   714.98
| epoch   4 | 14500/15983 batches | lr 5.00 | ms/batch  6.80 | loss  6.48 | ppl   654.83
| epoch   4 | 15000/15983 batches | lr 5.00 | ms/batch  6.79 | loss  6.47 | ppl   645.88
| epoch   4 | 15500/15983 batches | lr 5.00 | ms/batch  6.95 | loss  6.50 | ppl   665.41
-----------------------------------------------------------------------------------------
| end of epoch   4 | time: 108.86s | valid loss  6.63 | valid ppl   757.13
-----------------------------------------------------------------------------------------
| epoch   5 |   500/15983 batches | lr 1.25 | ms/batch  6.98 | loss  6.55 | ppl   696.14
| epoch   5 |  1000/15983 batches | lr 1.25 | ms/batch  6.65 | loss  6.56 | ppl   704.66
| epoch   5 |  1500/15983 batches | lr 1.25 | ms/batch  6.97 | loss  6.59 | ppl   724.66
| epoch   5 |  2000/15983 batches | lr 1.25 | ms/batch  6.63 | loss  6.51 | ppl   674.72
| epoch   5 |  2500/15983 batches | lr 1.25 | ms/batch  6.57 | loss  6.46 | ppl   641.24
| epoch   5 |  3000/15983 batches | lr 1.25 | ms/batch  6.50 | loss  6.54 | ppl   691.56
| epoch   5 |  3500/15983 batches | lr 1.25 | ms/batch  6.57 | loss  6.55 | ppl   701.77
| epoch   5 |  4000/15983 batches | lr 1.25 | ms/batch  6.61 | loss  6.58 | ppl   722.58
| epoch   5 |  4500/15983 batches | lr 1.25 | ms/batch  6.51 | loss  6.60 | ppl   732.47
| epoch   5 |  5000/15983 batches | lr 1.25 | ms/batch  6.66 | loss  6.60 | ppl   733.92
| epoch   5 |  5500/15983 batches | lr 1.25 | ms/batch  6.75 | loss  6.57 | ppl   712.87
| epoch   5 |  6000/15983 batches | lr 1.25 | ms/batch  7.02 | loss  6.57 | ppl   715.19
| epoch   5 |  6500/15983 batches | lr 1.25 | ms/batch  7.21 | loss  6.54 | ppl   689.65
| epoch   5 |  7000/15983 batches | lr 1.25 | ms/batch  6.50 | loss  6.55 | ppl   702.31
| epoch   5 |  7500/15983 batches | lr 1.25 | ms/batch  6.50 | loss  6.53 | ppl   687.76
| epoch   5 |  8000/15983 batches | lr 1.25 | ms/batch  6.80 | loss  6.58 | ppl   722.65
| epoch   5 |  8500/15983 batches | lr 1.25 | ms/batch  6.65 | loss  6.53 | ppl   684.87
| epoch   5 |  9000/15983 batches | lr 1.25 | ms/batch  6.62 | loss  6.50 | ppl   664.26
| epoch   5 |  9500/15983 batches | lr 1.25 | ms/batch  6.52 | loss  6.52 | ppl   680.69
| epoch   5 | 10000/15983 batches | lr 1.25 | ms/batch  6.52 | loss  6.54 | ppl   691.41
| epoch   5 | 10500/15983 batches | lr 1.25 | ms/batch  6.68 | loss  6.55 | ppl   698.81
| epoch   5 | 11000/15983 batches | lr 1.25 | ms/batch  6.67 | loss  6.52 | ppl   681.77
| epoch   5 | 11500/15983 batches | lr 1.25 | ms/batch  6.60 | loss  6.53 | ppl   684.68
| epoch   5 | 12000/15983 batches | lr 1.25 | ms/batch  6.59 | loss  6.50 | ppl   666.45
| epoch   5 | 12500/15983 batches | lr 1.25 | ms/batch  6.67 | loss  6.48 | ppl   650.09
| epoch   5 | 13000/15983 batches | lr 1.25 | ms/batch  6.77 | loss  6.51 | ppl   670.83
| epoch   5 | 13500/15983 batches | lr 1.25 | ms/batch  7.01 | loss  6.53 | ppl   687.05
| epoch   5 | 14000/15983 batches | lr 1.25 | ms/batch  6.85 | loss  6.56 | ppl   703.44
| epoch   5 | 14500/15983 batches | lr 1.25 | ms/batch  6.85 | loss  6.47 | ppl   646.87
| epoch   5 | 15000/15983 batches | lr 1.25 | ms/batch  6.61 | loss  6.46 | ppl   637.51
| epoch   5 | 15500/15983 batches | lr 1.25 | ms/batch  6.53 | loss  6.49 | ppl   655.37
-----------------------------------------------------------------------------------------
| end of epoch   5 | time: 107.83s | valid loss  6.61 | valid ppl   739.30
-----------------------------------------------------------------------------------------
| epoch   6 |   500/15983 batches | lr 1.25 | ms/batch  6.52 | loss  6.54 | ppl   692.81
| epoch   6 |  1000/15983 batches | lr 1.25 | ms/batch  6.51 | loss  6.55 | ppl   700.80
| epoch   6 |  1500/15983 batches | lr 1.25 | ms/batch  6.55 | loss  6.58 | ppl   720.28
| epoch   6 |  2000/15983 batches | lr 1.25 | ms/batch  6.70 | loss  6.51 | ppl   671.33
| epoch   6 |  2500/15983 batches | lr 1.25 | ms/batch  6.92 | loss  6.46 | ppl   639.13
| epoch   6 |  3000/15983 batches | lr 1.25 | ms/batch  7.18 | loss  6.53 | ppl   688.24
| epoch   6 |  3500/15983 batches | lr 1.25 | ms/batch  6.80 | loss  6.55 | ppl   698.60
| epoch   6 |  4000/15983 batches | lr 1.25 | ms/batch  6.80 | loss  6.58 | ppl   718.99
| epoch   6 |  4500/15983 batches | lr 1.25 | ms/batch  8.00 | loss  6.59 | ppl   729.19
| epoch   6 |  5000/15983 batches | lr 1.25 | ms/batch  6.77 | loss  6.59 | ppl   729.69
| epoch   6 |  5500/15983 batches | lr 1.25 | ms/batch  6.93 | loss  6.56 | ppl   709.16
| epoch   6 |  6000/15983 batches | lr 1.25 | ms/batch  6.95 | loss  6.57 | ppl   711.62
| epoch   6 |  6500/15983 batches | lr 1.25 | ms/batch  6.80 | loss  6.53 | ppl   686.80
| epoch   6 |  7000/15983 batches | lr 1.25 | ms/batch  7.10 | loss  6.55 | ppl   699.06
| epoch   6 |  7500/15983 batches | lr 1.25 | ms/batch  7.10 | loss  6.53 | ppl   684.66
| epoch   6 |  8000/15983 batches | lr 1.25 | ms/batch  6.55 | loss  6.58 | ppl   718.76
| epoch   6 |  8500/15983 batches | lr 1.25 | ms/batch  6.86 | loss  6.52 | ppl   681.26
| epoch   6 |  9000/15983 batches | lr 1.25 | ms/batch  7.12 | loss  6.49 | ppl   661.29
| epoch   6 |  9500/15983 batches | lr 1.25 | ms/batch  7.22 | loss  6.52 | ppl   677.60
| epoch   6 | 10000/15983 batches | lr 1.25 | ms/batch  6.88 | loss  6.53 | ppl   688.60
| epoch   6 | 10500/15983 batches | lr 1.25 | ms/batch  8.65 | loss  6.54 | ppl   695.72
| epoch   6 | 11000/15983 batches | lr 1.25 | ms/batch  7.52 | loss  6.52 | ppl   678.62
| epoch   6 | 11500/15983 batches | lr 1.25 | ms/batch  6.74 | loss  6.53 | ppl   682.00
| epoch   6 | 12000/15983 batches | lr 1.25 | ms/batch  6.84 | loss  6.50 | ppl   663.66
| epoch   6 | 12500/15983 batches | lr 1.25 | ms/batch  6.64 | loss  6.47 | ppl   647.42
| epoch   6 | 13000/15983 batches | lr 1.25 | ms/batch  6.74 | loss  6.50 | ppl   667.99
| epoch   6 | 13500/15983 batches | lr 1.25 | ms/batch  6.90 | loss  6.53 | ppl   684.11
| epoch   6 | 14000/15983 batches | lr 1.25 | ms/batch  6.81 | loss  6.55 | ppl   700.75
| epoch   6 | 14500/15983 batches | lr 1.25 | ms/batch  6.92 | loss  6.47 | ppl   644.63
| epoch   6 | 15000/15983 batches | lr 1.25 | ms/batch  6.66 | loss  6.45 | ppl   635.30
| epoch   6 | 15500/15983 batches | lr 1.25 | ms/batch  6.71 | loss  6.48 | ppl   652.84
-----------------------------------------------------------------------------------------
| end of epoch   6 | time: 111.87s | valid loss  6.61 | valid ppl   742.37
-----------------------------------------------------------------------------------------
=========================================================================================
| End of training | test loss  6.64 | test ppl   767.74
=========================================================================================
