Vocabulary Size:  27710
Total number of model parameters: 14.14M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  3.78 | loss 13.70 | ppl 890891.49
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  3.31 | loss 15.09 | ppl 3584928.13
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  3.30 | loss 15.49 | ppl 5361719.32
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  3.28 | loss 14.52 | ppl 2016211.37
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  3.29 | loss 13.64 | ppl 838670.31
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  3.27 | loss 13.19 | ppl 536333.84
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  3.29 | loss 12.99 | ppl 439782.09
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  3.28 | loss 12.91 | ppl 405726.49
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  3.28 | loss 12.81 | ppl 364074.57
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  3.27 | loss 12.55 | ppl 283002.78
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  3.27 | loss 12.56 | ppl 284453.31
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  3.27 | loss 12.60 | ppl 297286.82
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  3.30 | loss 12.62 | ppl 301723.27
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  3.29 | loss 12.81 | ppl 366123.86
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  3.26 | loss 12.75 | ppl 345179.04
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  3.29 | loss 12.87 | ppl 387916.18
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  3.32 | loss 12.77 | ppl 351099.74
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  3.28 | loss 12.67 | ppl 316541.48
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  3.27 | loss 12.77 | ppl 350304.95
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  3.26 | loss 12.72 | ppl 335681.37
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  3.27 | loss 12.66 | ppl 315710.86
| epoch   1 | 11000/15983 batches | lr 20.00 | ms/batch  3.27 | loss 12.59 | ppl 294157.05
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  3.28 | loss 12.42 | ppl 247836.25
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  3.27 | loss 12.11 | ppl 181176.45
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  3.29 | loss 12.04 | ppl 170157.40
| epoch   1 | 13000/15983 batches | lr 20.00 | ms/batch  3.27 | loss 12.13 | ppl 184480.19
| epoch   1 | 13500/15983 batches | lr 20.00 | ms/batch  3.29 | loss 12.20 | ppl 199248.83
| epoch   1 | 14000/15983 batches | lr 20.00 | ms/batch  3.27 | loss 12.15 | ppl 189602.44
| epoch   1 | 14500/15983 batches | lr 20.00 | ms/batch  3.27 | loss 12.06 | ppl 173243.38
| epoch   1 | 15000/15983 batches | lr 20.00 | ms/batch  3.26 | loss 12.10 | ppl 180628.36
| epoch   1 | 15500/15983 batches | lr 20.00 | ms/batch  3.26 | loss 11.90 | ppl 147548.17
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 52.93s | valid loss 10.66 | valid ppl 42536.96
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 20.00 | ms/batch  3.30 | loss 11.84 | ppl 139088.07
| epoch   2 |  1000/15983 batches | lr 20.00 | ms/batch  3.29 | loss 11.78 | ppl 130016.85
| epoch   2 |  1500/15983 batches | lr 20.00 | ms/batch  3.27 | loss 11.77 | ppl 129828.43
| epoch   2 |  2000/15983 batches | lr 20.00 | ms/batch  3.29 | loss 11.72 | ppl 122491.40
| epoch   2 |  2500/15983 batches | lr 20.00 | ms/batch  3.26 | loss 11.55 | ppl 103696.00
| epoch   2 |  3000/15983 batches | lr 20.00 | ms/batch  3.28 | loss 11.53 | ppl 101966.99
| epoch   2 |  3500/15983 batches | lr 20.00 | ms/batch  3.28 | loss 11.56 | ppl 105328.27
| epoch   2 |  4000/15983 batches | lr 20.00 | ms/batch  3.26 | loss 11.55 | ppl 103895.26
| epoch   2 |  4500/15983 batches | lr 20.00 | ms/batch  3.27 | loss 11.48 | ppl 96730.90
| epoch   2 |  5000/15983 batches | lr 20.00 | ms/batch  3.30 | loss 11.36 | ppl 85718.67
