Vocabulary Size:  27710
Total number of model parameters: 24.12M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  8.30 | loss  9.66 | ppl 15650.78
| epoch   4 |  1000/15983 batches | lr 5.00 | ms/batch  6.48 | loss  6.58 | ppl   719.12
| epoch   4 |  1500/15983 batches | lr 5.00 | ms/batch  6.49 | loss  6.61 | ppl   742.68
| epoch   4 |  2000/15983 batches | lr 5.00 | ms/batch  6.45 | loss  6.54 | ppl   689.17
| epoch   4 |  2500/15983 batches | lr 5.00 | ms/batch  6.45 | loss  6.48 | ppl   649.55
| epoch   4 |  3000/15983 batches | lr 5.00 | ms/batch  6.46 | loss  6.56 | ppl   703.38
| epoch   4 |  3500/15983 batches | lr 5.00 | ms/batch  6.45 | loss  6.57 | ppl   713.24
| epoch   4 |  4000/15983 batches | lr 5.00 | ms/batch  6.47 | loss  6.60 | ppl   735.31
| epoch   4 |  4500/15983 batches | lr 5.00 | ms/batch  6.47 | loss  6.61 | ppl   745.77
| epoch   4 |  5000/15983 batches | lr 5.00 | ms/batch  6.49 | loss  6.62 | ppl   749.15
| epoch   4 |  5500/15983 batches | lr 5.00 | ms/batch  6.46 | loss  6.59 | ppl   726.75
| epoch   4 |  6000/15983 batches | lr 5.00 | ms/batch  6.51 | loss  6.60 | ppl   732.22
| epoch   4 |  6500/15983 batches | lr 5.00 | ms/batch  6.51 | loss  6.55 | ppl   701.38
| epoch   4 |  7000/15983 batches | lr 5.00 | ms/batch  6.46 | loss  6.57 | ppl   715.86
| epoch   4 |  7500/15983 batches | lr 5.00 | ms/batch  6.46 | loss  6.55 | ppl   702.13
| epoch   4 |  8000/15983 batches | lr 5.00 | ms/batch  6.47 | loss  6.60 | ppl   737.05
| epoch   4 |  8500/15983 batches | lr 5.00 | ms/batch  6.47 | loss  6.55 | ppl   698.41
| epoch   4 |  9000/15983 batches | lr 5.00 | ms/batch  6.49 | loss  6.52 | ppl   676.04
| epoch   4 |  9500/15983 batches | lr 5.00 | ms/batch  6.48 | loss  6.54 | ppl   692.13
| epoch   4 | 10000/15983 batches | lr 5.00 | ms/batch  6.47 | loss  6.55 | ppl   702.73
| epoch   4 | 10500/15983 batches | lr 5.00 | ms/batch  6.48 | loss  6.57 | ppl   709.82
| epoch   4 | 11000/15983 batches | lr 5.00 | ms/batch  6.46 | loss  6.55 | ppl   696.54
| epoch   4 | 11500/15983 batches | lr 5.00 | ms/batch  6.45 | loss  6.55 | ppl   696.48
| epoch   4 | 12000/15983 batches | lr 5.00 | ms/batch  6.51 | loss  6.52 | ppl   677.01
| epoch   4 | 12500/15983 batches | lr 5.00 | ms/batch  6.49 | loss  6.49 | ppl   661.07
| epoch   4 | 13000/15983 batches | lr 5.00 | ms/batch  6.45 | loss  6.53 | ppl   683.76
| epoch   4 | 13500/15983 batches | lr 5.00 | ms/batch  6.45 | loss  6.55 | ppl   700.29
| epoch   4 | 14000/15983 batches | lr 5.00 | ms/batch  6.48 | loss  6.57 | ppl   715.50
| epoch   4 | 14500/15983 batches | lr 5.00 | ms/batch  6.47 | loss  6.49 | ppl   655.70
| epoch   4 | 15000/15983 batches | lr 5.00 | ms/batch  6.49 | loss  6.47 | ppl   646.74
| epoch   4 | 15500/15983 batches | lr 5.00 | ms/batch  6.50 | loss  6.50 | ppl   666.50
-----------------------------------------------------------------------------------------
| end of epoch   4 | time: 104.10s | valid loss  6.63 | valid ppl   754.86
-----------------------------------------------------------------------------------------
| epoch   5 |   500/15983 batches | lr 1.25 | ms/batch  6.49 | loss  6.54 | ppl   694.41
| epoch   5 |  1000/15983 batches | lr 1.25 | ms/batch  6.50 | loss  6.56 | ppl   703.11
| epoch   5 |  1500/15983 batches | lr 1.25 | ms/batch  6.47 | loss  6.58 | ppl   722.63
| epoch   5 |  2000/15983 batches | lr 1.25 | ms/batch  6.46 | loss  6.51 | ppl   673.97
| epoch   5 |  2500/15983 batches | lr 1.25 | ms/batch  6.48 | loss  6.46 | ppl   639.37
| epoch   5 |  3000/15983 batches | lr 1.25 | ms/batch  6.48 | loss  6.54 | ppl   689.54
| epoch   5 |  3500/15983 batches | lr 1.25 | ms/batch  6.48 | loss  6.55 | ppl   700.09
| epoch   5 |  4000/15983 batches | lr 1.25 | ms/batch  6.48 | loss  6.58 | ppl   720.88
| epoch   5 |  4500/15983 batches | lr 1.25 | ms/batch  6.49 | loss  6.59 | ppl   730.93
| epoch   5 |  5000/15983 batches | lr 1.25 | ms/batch  6.53 | loss  6.60 | ppl   732.36
| epoch   5 |  5500/15983 batches | lr 1.25 | ms/batch  6.54 | loss  6.57 | ppl   710.85
| epoch   5 |  6000/15983 batches | lr 1.25 | ms/batch  6.56 | loss  6.57 | ppl   714.29
| epoch   5 |  6500/15983 batches | lr 1.25 | ms/batch  6.48 | loss  6.53 | ppl   688.66
| epoch   5 |  7000/15983 batches | lr 1.25 | ms/batch  6.47 | loss  6.55 | ppl   700.54
| epoch   5 |  7500/15983 batches | lr 1.25 | ms/batch  6.45 | loss  6.53 | ppl   686.68
| epoch   5 |  8000/15983 batches | lr 1.25 | ms/batch  6.48 | loss  6.58 | ppl   720.72
| epoch   5 |  8500/15983 batches | lr 1.25 | ms/batch  6.45 | loss  6.53 | ppl   683.31
| epoch   5 |  9000/15983 batches | lr 1.25 | ms/batch  6.46 | loss  6.50 | ppl   662.96
| epoch   5 |  9500/15983 batches | lr 1.25 | ms/batch  6.50 | loss  6.52 | ppl   678.83
| epoch   5 | 10000/15983 batches | lr 1.25 | ms/batch  6.48 | loss  6.54 | ppl   689.76
| epoch   5 | 10500/15983 batches | lr 1.25 | ms/batch  6.47 | loss  6.55 | ppl   697.23
| epoch   5 | 11000/15983 batches | lr 1.25 | ms/batch  6.48 | loss  6.52 | ppl   681.16
| epoch   5 | 11500/15983 batches | lr 1.25 | ms/batch  6.47 | loss  6.53 | ppl   682.95
| epoch   5 | 12000/15983 batches | lr 1.25 | ms/batch  6.45 | loss  6.50 | ppl   664.88
| epoch   5 | 12500/15983 batches | lr 1.25 | ms/batch  6.50 | loss  6.48 | ppl   649.19
| epoch   5 | 13000/15983 batches | lr 1.25 | ms/batch  6.46 | loss  6.51 | ppl   669.86
| epoch   5 | 13500/15983 batches | lr 1.25 | ms/batch  6.48 | loss  6.53 | ppl   685.49
| epoch   5 | 14000/15983 batches | lr 1.25 | ms/batch  6.46 | loss  6.55 | ppl   702.41
| epoch   5 | 14500/15983 batches | lr 1.25 | ms/batch  6.49 | loss  6.47 | ppl   646.04
| epoch   5 | 15000/15983 batches | lr 1.25 | ms/batch  6.50 | loss  6.46 | ppl   636.29
| epoch   5 | 15500/15983 batches | lr 1.25 | ms/batch  6.50 | loss  6.48 | ppl   654.26
-----------------------------------------------------------------------------------------
| end of epoch   5 | time: 104.21s | valid loss  6.61 | valid ppl   740.16
-----------------------------------------------------------------------------------------
| epoch   6 |   500/15983 batches | lr 1.25 | ms/batch  6.48 | loss  6.54 | ppl   691.44
| epoch   6 |  1000/15983 batches | lr 1.25 | ms/batch  6.48 | loss  6.55 | ppl   699.40
| epoch   6 |  1500/15983 batches | lr 1.25 | ms/batch  6.49 | loss  6.58 | ppl   718.26
| epoch   6 |  2000/15983 batches | lr 1.25 | ms/batch  6.56 | loss  6.51 | ppl   670.64
| epoch   6 |  2500/15983 batches | lr 1.25 | ms/batch  6.55 | loss  6.46 | ppl   637.39
| epoch   6 |  3000/15983 batches | lr 1.25 | ms/batch  6.50 | loss  6.53 | ppl   686.38
| epoch   6 |  3500/15983 batches | lr 1.25 | ms/batch  6.49 | loss  6.55 | ppl   697.12
| epoch   6 |  4000/15983 batches | lr 1.25 | ms/batch  6.57 | loss  6.58 | ppl   717.28
| epoch   6 |  4500/15983 batches | lr 1.25 | ms/batch  6.48 | loss  6.59 | ppl   727.75
| epoch   6 |  5000/15983 batches | lr 1.25 | ms/batch  6.48 | loss  6.59 | ppl   728.31
| epoch   6 |  5500/15983 batches | lr 1.25 | ms/batch  6.47 | loss  6.56 | ppl   707.15
| epoch   6 |  6000/15983 batches | lr 1.25 | ms/batch  6.48 | loss  6.57 | ppl   710.75
| epoch   6 |  6500/15983 batches | lr 1.25 | ms/batch  6.49 | loss  6.53 | ppl   685.78
| epoch   6 |  7000/15983 batches | lr 1.25 | ms/batch  6.43 | loss  6.55 | ppl   697.48
| epoch   6 |  7500/15983 batches | lr 1.25 | ms/batch  6.47 | loss  6.53 | ppl   683.50
| epoch   6 |  8000/15983 batches | lr 1.25 | ms/batch  6.47 | loss  6.58 | ppl   716.99
| epoch   6 |  8500/15983 batches | lr 1.25 | ms/batch  6.48 | loss  6.52 | ppl   679.98
| epoch   6 |  9000/15983 batches | lr 1.25 | ms/batch  6.48 | loss  6.49 | ppl   660.09
| epoch   6 |  9500/15983 batches | lr 1.25 | ms/batch  6.45 | loss  6.52 | ppl   675.93
| epoch   6 | 10000/15983 batches | lr 1.25 | ms/batch  6.45 | loss  6.53 | ppl   687.11
| epoch   6 | 10500/15983 batches | lr 1.25 | ms/batch  6.44 | loss  6.54 | ppl   694.29
| epoch   6 | 11000/15983 batches | lr 1.25 | ms/batch  6.47 | loss  6.52 | ppl   678.19
| epoch   6 | 11500/15983 batches | lr 1.25 | ms/batch  6.46 | loss  6.52 | ppl   680.39
| epoch   6 | 12000/15983 batches | lr 1.25 | ms/batch  6.46 | loss  6.50 | ppl   662.15
| epoch   6 | 12500/15983 batches | lr 1.25 | ms/batch  6.48 | loss  6.47 | ppl   646.77
| epoch   6 | 13000/15983 batches | lr 1.25 | ms/batch  6.50 | loss  6.50 | ppl   667.21
| epoch   6 | 13500/15983 batches | lr 1.25 | ms/batch  6.53 | loss  6.53 | ppl   682.63
| epoch   6 | 14000/15983 batches | lr 1.25 | ms/batch  6.49 | loss  6.55 | ppl   699.93
| epoch   6 | 14500/15983 batches | lr 1.25 | ms/batch  6.48 | loss  6.47 | ppl   643.93
| epoch   6 | 15000/15983 batches | lr 1.25 | ms/batch  6.49 | loss  6.45 | ppl   634.15
| epoch   6 | 15500/15983 batches | lr 1.25 | ms/batch  6.46 | loss  6.48 | ppl   651.81
-----------------------------------------------------------------------------------------
| end of epoch   6 | time: 104.34s | valid loss  6.61 | valid ppl   742.27
-----------------------------------------------------------------------------------------
=========================================================================================
| End of training | test loss  6.65 | test ppl   769.78
=========================================================================================
