Vocabulary Size:  27710
Total number of model parameters: 18.28M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  6.04 | loss  9.03 | ppl  8368.29
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  5.58 | loss  6.56 | ppl   707.65
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  5.61 | loss  6.11 | ppl   449.65
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  5.60 | loss  5.83 | ppl   340.06
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  5.57 | loss  5.68 | ppl   292.46
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  5.57 | loss  5.67 | ppl   289.68
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  5.61 | loss  5.63 | ppl   278.71
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  5.73 | loss  5.60 | ppl   271.41
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  5.58 | loss  5.57 | ppl   263.53
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  5.58 | loss  5.54 | ppl   255.79
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  5.59 | loss  5.49 | ppl   242.66
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  5.60 | loss  5.49 | ppl   242.69
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  5.60 | loss  5.44 | ppl   230.14
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  5.56 | loss  5.44 | ppl   231.47
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  5.58 | loss  5.39 | ppl   219.80
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  5.58 | loss  5.46 | ppl   234.70
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  5.60 | loss  5.38 | ppl   217.33
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  5.57 | loss  5.33 | ppl   206.31
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  5.59 | loss  5.33 | ppl   206.75
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  5.57 | loss  5.31 | ppl   203.10
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  5.57 | loss  5.35 | ppl   211.27
| epoch   1 | 11000/15983 batches | lr 20.00 | ms/batch  5.61 | loss  5.35 | ppl   209.94
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  5.58 | loss  5.32 | ppl   203.47
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  5.56 | loss  5.31 | ppl   201.34
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  5.57 | loss  5.26 | ppl   192.18
| epoch   1 | 13000/15983 batches | lr 20.00 | ms/batch  5.61 | loss  5.28 | ppl   196.38
| epoch   1 | 13500/15983 batches | lr 20.00 | ms/batch  5.61 | loss  5.31 | ppl   201.96
| epoch   1 | 14000/15983 batches | lr 20.00 | ms/batch  5.59 | loss  5.32 | ppl   204.85
| epoch   1 | 14500/15983 batches | lr 20.00 | ms/batch  5.58 | loss  5.26 | ppl   192.05
| epoch   1 | 15000/15983 batches | lr 20.00 | ms/batch  5.58 | loss  5.23 | ppl   187.50
| epoch   1 | 15500/15983 batches | lr 20.00 | ms/batch  5.61 | loss  5.25 | ppl   190.45
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 90.19s | valid loss  5.37 | valid ppl   214.18
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 20.00 | ms/batch  5.60 | loss  5.30 | ppl   199.43
| epoch   2 |  1000/15983 batches | lr 20.00 | ms/batch  5.57 | loss  5.30 | ppl   199.60
