Vocabulary Size:  27710
Total number of model parameters: 25.09M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  9.67 | loss  9.87 | ppl 19302.37
| epoch   2 |  5500/15983 batches | lr 20.00 | ms/batch  7.87 | loss  7.33 | ppl  1520.67
| epoch   2 |  6000/15983 batches | lr 20.00 | ms/batch  7.90 | loss  7.30 | ppl  1479.45
| epoch   2 |  6500/15983 batches | lr 20.00 | ms/batch  7.97 | loss  7.27 | ppl  1436.92
| epoch   2 |  7000/15983 batches | lr 20.00 | ms/batch  7.96 | loss  7.35 | ppl  1563.99
| epoch   2 |  7500/15983 batches | lr 20.00 | ms/batch  7.84 | loss  7.30 | ppl  1479.32
| epoch   2 |  8000/15983 batches | lr 20.00 | ms/batch  7.84 | loss  7.32 | ppl  1505.04
| epoch   2 |  8500/15983 batches | lr 20.00 | ms/batch  7.99 | loss  7.31 | ppl  1494.17
| epoch   2 |  9000/15983 batches | lr 20.00 | ms/batch  7.99 | loss  7.29 | ppl  1461.32
| epoch   2 |  9500/15983 batches | lr 20.00 | ms/batch  7.87 | loss  7.31 | ppl  1501.88
| epoch   2 | 10000/15983 batches | lr 20.00 | ms/batch  7.86 | loss  7.27 | ppl  1432.46
| epoch   2 | 10500/15983 batches | lr 20.00 | ms/batch  7.88 | loss  7.26 | ppl  1425.79
| epoch   2 | 11000/15983 batches | lr 20.00 | ms/batch  7.88 | loss  7.31 | ppl  1495.15
| epoch   2 | 11500/15983 batches | lr 20.00 | ms/batch  7.88 | loss  7.29 | ppl  1458.82
| epoch   2 | 12000/15983 batches | lr 20.00 | ms/batch  7.87 | loss  7.27 | ppl  1438.70
| epoch   2 | 12500/15983 batches | lr 20.00 | ms/batch  7.82 | loss  7.24 | ppl  1397.96
| epoch   2 | 13000/15983 batches | lr 20.00 | ms/batch  7.94 | loss  7.30 | ppl  1474.14
| epoch   2 | 13500/15983 batches | lr 20.00 | ms/batch  7.94 | loss  7.26 | ppl  1418.51
| epoch   2 | 14000/15983 batches | lr 20.00 | ms/batch  7.97 | loss  7.26 | ppl  1422.78
| epoch   2 | 14500/15983 batches | lr 20.00 | ms/batch  7.81 | loss  7.24 | ppl  1393.35
| epoch   2 | 15000/15983 batches | lr 20.00 | ms/batch  7.85 | loss  7.23 | ppl  1383.51
| epoch   2 | 15500/15983 batches | lr 20.00 | ms/batch  7.86 | loss  7.22 | ppl  1372.28
-----------------------------------------------------------------------------------------
| end of epoch   2 | time: 126.93s | valid loss  6.74 | valid ppl   844.98
-----------------------------------------------------------------------------------------
| epoch   3 |   500/15983 batches | lr 20.00 | ms/batch  7.96 | loss  7.32 | ppl  1516.39
| epoch   3 |  1000/15983 batches | lr 20.00 | ms/batch  7.92 | loss  7.33 | ppl  1527.48
| epoch   3 |  1500/15983 batches | lr 20.00 | ms/batch  7.83 | loss  7.32 | ppl  1512.34
| epoch   3 |  2000/15983 batches | lr 20.00 | ms/batch  7.83 | loss  7.26 | ppl  1423.36
| epoch   3 |  2500/15983 batches | lr 20.00 | ms/batch  7.82 | loss  7.21 | ppl  1354.74
| epoch   3 |  3000/15983 batches | lr 20.00 | ms/batch  7.85 | loss  7.22 | ppl  1369.22
| epoch   3 |  3500/15983 batches | lr 20.00 | ms/batch  7.82 | loss  7.24 | ppl  1392.80
| epoch   3 |  4000/15983 batches | lr 20.00 | ms/batch  7.86 | loss  7.28 | ppl  1454.57
| epoch   3 |  4500/15983 batches | lr 20.00 | ms/batch  7.85 | loss  7.31 | ppl  1502.29
| epoch   3 |  5000/15983 batches | lr 20.00 | ms/batch  7.84 | loss  7.30 | ppl  1481.15
| epoch   3 |  5500/15983 batches | lr 20.00 | ms/batch  7.83 | loss  7.28 | ppl  1455.33
| epoch   3 |  6000/15983 batches | lr 20.00 | ms/batch  7.99 | loss  7.34 | ppl  1533.36
| epoch   3 |  6500/15983 batches | lr 20.00 | ms/batch  7.86 | loss  7.27 | ppl  1438.29
| epoch   3 |  7000/15983 batches | lr 20.00 | ms/batch  7.86 | loss  7.31 | ppl  1496.35
| epoch   3 |  7500/15983 batches | lr 20.00 | ms/batch  7.88 | loss  7.31 | ppl  1488.22
| epoch   3 |  8000/15983 batches | lr 20.00 | ms/batch  7.84 | loss  7.41 | ppl  1649.54
| epoch   3 |  8500/15983 batches | lr 20.00 | ms/batch  7.90 | loss  7.31 | ppl  1495.99
| epoch   3 |  9000/15983 batches | lr 20.00 | ms/batch  7.99 | loss  7.24 | ppl  1399.85
| epoch   3 |  9500/15983 batches | lr 20.00 | ms/batch  8.02 | loss  7.30 | ppl  1474.20
| epoch   3 | 10000/15983 batches | lr 20.00 | ms/batch  7.93 | loss  7.20 | ppl  1342.41
| epoch   3 | 10500/15983 batches | lr 20.00 | ms/batch  7.87 | loss  7.28 | ppl  1455.52
| epoch   3 | 11000/15983 batches | lr 20.00 | ms/batch  7.88 | loss  7.29 | ppl  1464.16
| epoch   3 | 11500/15983 batches | lr 20.00 | ms/batch  7.92 | loss  7.31 | ppl  1497.77
| epoch   3 | 12000/15983 batches | lr 20.00 | ms/batch  7.95 | loss  7.22 | ppl  1363.06
| epoch   3 | 12500/15983 batches | lr 20.00 | ms/batch  7.83 | loss  7.22 | ppl  1366.69
| epoch   3 | 13000/15983 batches | lr 20.00 | ms/batch  7.85 | loss  7.28 | ppl  1457.37
| epoch   3 | 13500/15983 batches | lr 20.00 | ms/batch  7.84 | loss  7.25 | ppl  1403.78
| epoch   3 | 14000/15983 batches | lr 20.00 | ms/batch  7.84 | loss  7.26 | ppl  1420.33
| epoch   3 | 14500/15983 batches | lr 20.00 | ms/batch  7.93 | loss  7.21 | ppl  1352.51
| epoch   3 | 15000/15983 batches | lr 20.00 | ms/batch  8.01 | loss  7.20 | ppl  1335.09
| epoch   3 | 15500/15983 batches | lr 20.00 | ms/batch  7.91 | loss  7.18 | ppl  1314.34
-----------------------------------------------------------------------------------------
| end of epoch   3 | time: 126.87s | valid loss  7.12 | valid ppl  1232.54
-----------------------------------------------------------------------------------------
| epoch   4 |   500/15983 batches | lr 5.00 | ms/batch  7.98 | loss  6.58 | ppl   722.26
| epoch   4 |  1000/15983 batches | lr 5.00 | ms/batch  7.97 | loss  6.59 | ppl   728.78
| epoch   4 |  1500/15983 batches | lr 5.00 | ms/batch  8.02 | loss  6.63 | ppl   754.28
| epoch   4 |  2000/15983 batches | lr 5.00 | ms/batch  7.99 | loss  6.55 | ppl   697.34
| epoch   4 |  2500/15983 batches | lr 5.00 | ms/batch  7.90 | loss  6.49 | ppl   655.51
| epoch   4 |  3000/15983 batches | lr 5.00 | ms/batch  7.91 | loss  6.57 | ppl   710.43
| epoch   4 |  3500/15983 batches | lr 5.00 | ms/batch  7.92 | loss  6.58 | ppl   721.03
| epoch   4 |  4000/15983 batches | lr 5.00 | ms/batch  7.84 | loss  6.62 | ppl   746.31
| epoch   4 |  4500/15983 batches | lr 5.00 | ms/batch  7.86 | loss  6.63 | ppl   755.85
| epoch   4 |  5000/15983 batches | lr 5.00 | ms/batch  7.84 | loss  6.63 | ppl   759.54
| epoch   4 |  5500/15983 batches | lr 5.00 | ms/batch  7.90 | loss  6.60 | ppl   735.85
| epoch   4 |  6000/15983 batches | lr 5.00 | ms/batch  7.87 | loss  6.61 | ppl   741.18
| epoch   4 |  6500/15983 batches | lr 5.00 | ms/batch  7.86 | loss  6.56 | ppl   707.86
| epoch   4 |  7000/15983 batches | lr 5.00 | ms/batch  7.82 | loss  6.59 | ppl   724.61
| epoch   4 |  7500/15983 batches | lr 5.00 | ms/batch  7.84 | loss  6.56 | ppl   708.99
| epoch   4 |  8000/15983 batches | lr 5.00 | ms/batch  8.16 | loss  6.61 | ppl   743.87
| epoch   4 |  8500/15983 batches | lr 5.00 | ms/batch  7.89 | loss  6.56 | ppl   706.72
| epoch   4 |  9000/15983 batches | lr 5.00 | ms/batch  7.87 | loss  6.53 | ppl   682.76
| epoch   4 |  9500/15983 batches | lr 5.00 | ms/batch  7.90 | loss  6.55 | ppl   698.32
| epoch   4 | 10000/15983 batches | lr 5.00 | ms/batch  7.93 | loss  6.56 | ppl   709.73
| epoch   4 | 10500/15983 batches | lr 5.00 | ms/batch  7.97 | loss  6.57 | ppl   716.22
| epoch   4 | 11000/15983 batches | lr 5.00 | ms/batch  7.94 | loss  6.56 | ppl   704.14
| epoch   4 | 11500/15983 batches | lr 5.00 | ms/batch  8.15 | loss  6.55 | ppl   702.67
| epoch   4 | 12000/15983 batches | lr 5.00 | ms/batch  7.90 | loss  6.53 | ppl   682.83
| epoch   4 | 12500/15983 batches | lr 5.00 | ms/batch  7.92 | loss  6.50 | ppl   666.22
| epoch   4 | 13000/15983 batches | lr 5.00 | ms/batch  7.98 | loss  6.54 | ppl   689.72
| epoch   4 | 13500/15983 batches | lr 5.00 | ms/batch  7.95 | loss  6.56 | ppl   707.17
| epoch   4 | 14000/15983 batches | lr 5.00 | ms/batch  7.84 | loss  6.58 | ppl   722.53
| epoch   4 | 14500/15983 batches | lr 5.00 | ms/batch  7.85 | loss  6.49 | ppl   660.41
| epoch   4 | 15000/15983 batches | lr 5.00 | ms/batch  8.04 | loss  6.48 | ppl   651.36
| epoch   4 | 15500/15983 batches | lr 5.00 | ms/batch  7.91 | loss  6.51 | ppl   672.15
-----------------------------------------------------------------------------------------
| end of epoch   4 | time: 127.46s | valid loss  6.62 | valid ppl   747.41
-----------------------------------------------------------------------------------------
| epoch   5 |   500/15983 batches | lr 5.00 | ms/batch  7.97 | loss  6.56 | ppl   709.27
| epoch   5 |  1000/15983 batches | lr 5.00 | ms/batch  7.93 | loss  6.58 | ppl   717.34
| epoch   5 |  1500/15983 batches | lr 5.00 | ms/batch  7.87 | loss  6.61 | ppl   740.80
| epoch   5 |  2000/15983 batches | lr 5.00 | ms/batch  7.85 | loss  6.53 | ppl   687.24
| epoch   5 |  2500/15983 batches | lr 5.00 | ms/batch  7.91 | loss  6.47 | ppl   648.61
| epoch   5 |  3000/15983 batches | lr 5.00 | ms/batch  7.90 | loss  6.55 | ppl   702.28
| epoch   5 |  3500/15983 batches | lr 5.00 | ms/batch  7.87 | loss  6.57 | ppl   711.52
| epoch   5 |  4000/15983 batches | lr 5.00 | ms/batch  7.94 | loss  6.60 | ppl   732.99
| epoch   5 |  4500/15983 batches | lr 5.00 | ms/batch  7.97 | loss  6.61 | ppl   743.99
| epoch   5 |  5000/15983 batches | lr 5.00 | ms/batch  7.93 | loss  6.62 | ppl   747.39
| epoch   5 |  5500/15983 batches | lr 5.00 | ms/batch  7.88 | loss  6.59 | ppl   724.84
| epoch   5 |  6000/15983 batches | lr 5.00 | ms/batch  7.95 | loss  6.59 | ppl   729.68
| epoch   5 |  6500/15983 batches | lr 5.00 | ms/batch  7.82 | loss  6.55 | ppl   699.49
| epoch   5 |  7000/15983 batches | lr 5.00 | ms/batch  7.83 | loss  6.57 | ppl   714.31
| epoch   5 |  7500/15983 batches | lr 5.00 | ms/batch  7.85 | loss  6.55 | ppl   700.10
| epoch   5 |  8000/15983 batches | lr 5.00 | ms/batch  7.77 | loss  6.60 | ppl   734.94
| epoch   5 |  8500/15983 batches | lr 5.00 | ms/batch  7.92 | loss  6.55 | ppl   696.38
| epoch   5 |  9000/15983 batches | lr 5.00 | ms/batch  7.79 | loss  6.51 | ppl   674.31
| epoch   5 |  9500/15983 batches | lr 5.00 | ms/batch  7.93 | loss  6.54 | ppl   690.77
| epoch   5 | 10000/15983 batches | lr 5.00 | ms/batch  7.84 | loss  6.55 | ppl   701.51
| epoch   5 | 10500/15983 batches | lr 5.00 | ms/batch  7.83 | loss  6.56 | ppl   708.14
| epoch   5 | 11000/15983 batches | lr 5.00 | ms/batch  7.84 | loss  6.54 | ppl   694.78
| epoch   5 | 11500/15983 batches | lr 5.00 | ms/batch  7.91 | loss  6.54 | ppl   694.87
| epoch   5 | 12000/15983 batches | lr 5.00 | ms/batch  7.85 | loss  6.52 | ppl   675.59
| epoch   5 | 12500/15983 batches | lr 5.00 | ms/batch  7.83 | loss  6.49 | ppl   659.49
| epoch   5 | 13000/15983 batches | lr 5.00 | ms/batch  7.82 | loss  6.53 | ppl   682.40
| epoch   5 | 13500/15983 batches | lr 5.00 | ms/batch  7.87 | loss  6.55 | ppl   698.85
| epoch   5 | 14000/15983 batches | lr 5.00 | ms/batch  7.79 | loss  6.57 | ppl   714.28
| epoch   5 | 14500/15983 batches | lr 5.00 | ms/batch  7.82 | loss  6.48 | ppl   654.46
| epoch   5 | 15000/15983 batches | lr 5.00 | ms/batch  7.83 | loss  6.47 | ppl   645.69
| epoch   5 | 15500/15983 batches | lr 5.00 | ms/batch  7.85 | loss  6.50 | ppl   665.06
-----------------------------------------------------------------------------------------
| end of epoch   5 | time: 126.55s | valid loss  6.62 | valid ppl   749.76
-----------------------------------------------------------------------------------------
| epoch   6 |   500/15983 batches | lr 1.25 | ms/batch  7.85 | loss  6.54 | ppl   693.26
| epoch   6 |  1000/15983 batches | lr 1.25 | ms/batch  7.79 | loss  6.55 | ppl   702.15
| epoch   6 |  1500/15983 batches | lr 1.25 | ms/batch  7.81 | loss  6.58 | ppl   721.18
| epoch   6 |  2000/15983 batches | lr 1.25 | ms/batch  7.91 | loss  6.51 | ppl   672.59
| epoch   6 |  2500/15983 batches | lr 1.25 | ms/batch  7.87 | loss  6.46 | ppl   638.99
| epoch   6 |  3000/15983 batches | lr 1.25 | ms/batch  7.86 | loss  6.53 | ppl   688.76
| epoch   6 |  3500/15983 batches | lr 1.25 | ms/batch  7.90 | loss  6.55 | ppl   698.87
| epoch   6 |  4000/15983 batches | lr 1.25 | ms/batch  7.91 | loss  6.58 | ppl   719.18
| epoch   6 |  4500/15983 batches | lr 1.25 | ms/batch  7.91 | loss  6.59 | ppl   729.82
| epoch   6 |  5000/15983 batches | lr 1.25 | ms/batch  7.83 | loss  6.59 | ppl   731.20
| epoch   6 |  5500/15983 batches | lr 1.25 | ms/batch  7.85 | loss  6.56 | ppl   709.08
| epoch   6 |  6000/15983 batches | lr 1.25 | ms/batch  7.85 | loss  6.57 | ppl   712.54
| epoch   6 |  6500/15983 batches | lr 1.25 | ms/batch  7.83 | loss  6.53 | ppl   687.31
| epoch   6 |  7000/15983 batches | lr 1.25 | ms/batch  7.82 | loss  6.55 | ppl   699.13
| epoch   6 |  7500/15983 batches | lr 1.25 | ms/batch  7.87 | loss  6.53 | ppl   685.22
| epoch   6 |  8000/15983 batches | lr 1.25 | ms/batch  7.82 | loss  6.58 | ppl   718.65
| epoch   6 |  8500/15983 batches | lr 1.25 | ms/batch  7.88 | loss  6.52 | ppl   681.91
| epoch   6 |  9000/15983 batches | lr 1.25 | ms/batch  7.81 | loss  6.50 | ppl   661.90
| epoch   6 |  9500/15983 batches | lr 1.25 | ms/batch  7.97 | loss  6.52 | ppl   678.11
| epoch   6 | 10000/15983 batches | lr 1.25 | ms/batch  8.03 | loss  6.54 | ppl   689.25
| epoch   6 | 10500/15983 batches | lr 1.25 | ms/batch  8.04 | loss  6.54 | ppl   695.71
| epoch   6 | 11000/15983 batches | lr 1.25 | ms/batch  8.14 | loss  6.52 | ppl   680.05
| epoch   6 | 11500/15983 batches | lr 1.25 | ms/batch  8.21 | loss  6.52 | ppl   681.79
| epoch   6 | 12000/15983 batches | lr 1.25 | ms/batch  8.03 | loss  6.50 | ppl   663.34
| epoch   6 | 12500/15983 batches | lr 1.25 | ms/batch  8.00 | loss  6.47 | ppl   648.23
| epoch   6 | 13000/15983 batches | lr 1.25 | ms/batch  7.87 | loss  6.51 | ppl   668.93
| epoch   6 | 13500/15983 batches | lr 1.25 | ms/batch  8.03 | loss  6.53 | ppl   684.49
| epoch   6 | 14000/15983 batches | lr 1.25 | ms/batch  8.36 | loss  6.55 | ppl   700.98
| epoch   6 | 14500/15983 batches | lr 1.25 | ms/batch  7.99 | loss  6.47 | ppl   645.08
| epoch   6 | 15000/15983 batches | lr 1.25 | ms/batch  7.94 | loss  6.45 | ppl   635.41
| epoch   6 | 15500/15983 batches | lr 1.25 | ms/batch  7.97 | loss  6.48 | ppl   653.06
-----------------------------------------------------------------------------------------
| end of epoch   6 | time: 127.63s | valid loss  6.61 | valid ppl   744.44
-----------------------------------------------------------------------------------------
=========================================================================================
| End of training | test loss  6.65 | test ppl   771.81
=========================================================================================
