Vocabulary Size:  27710
Total number of model parameters: 20.35M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  6.67 | loss 24.18 | ppl 31851585221.34
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  6.15 | loss 25.71 | ppl 146774876324.98
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  6.16 | loss 25.27 | ppl 94060414053.03
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  6.12 | loss 25.97 | ppl 189239191718.23
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  6.25 | loss 25.59 | ppl 129616464726.91
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  6.21 | loss 26.04 | ppl 204681748644.13
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  6.29 | loss 25.02 | ppl 73452348122.92
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  6.16 | loss 25.60 | ppl 130564160503.17
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  6.15 | loss 24.97 | ppl 69699976293.47
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  6.17 | loss 22.13 | ppl 4085814299.47
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  6.15 | loss 19.30 | ppl 240694490.94
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  6.20 | loss 19.59 | ppl 321954422.19
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  6.20 | loss 19.86 | ppl 422214448.34
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  6.17 | loss 19.53 | ppl 303879010.45
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  6.20 | loss 19.69 | ppl 356993523.81
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  6.26 | loss 19.88 | ppl 431349053.12
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  6.40 | loss 19.70 | ppl 360015749.35
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  6.34 | loss 19.91 | ppl 443645958.14
