Vocabulary Size:  27710
Total number of model parameters: 18.82M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  7.06 | ppl  1165.59
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  6.27 | ppl   526.15
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  5.99 | ppl   400.54
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  5.70 | loss  5.76 | ppl   317.11
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  5.68 | loss  5.61 | ppl   274.44
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  5.71 | loss  5.59 | ppl   268.17
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  5.67 | loss  5.54 | ppl   254.06
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  5.72 | loss  5.49 | ppl   243.37
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  5.67 | loss  5.45 | ppl   231.99
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  5.67 | loss  5.41 | ppl   223.69
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  5.68 | loss  5.35 | ppl   211.02
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  5.66 | loss  5.34 | ppl   209.41
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  5.28 | ppl   196.67
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  5.66 | loss  5.29 | ppl   197.41
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  5.75 | loss  5.23 | ppl   187.18
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  5.29 | ppl   199.09
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  5.21 | ppl   183.54
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  5.67 | loss  5.16 | ppl   173.41
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  5.16 | ppl   173.42
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  5.72 | loss  5.13 | ppl   169.41
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  5.17 | ppl   175.13
| epoch   1 | 11000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  5.17 | ppl   175.28
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  5.66 | loss  5.12 | ppl   168.09
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  5.11 | ppl   165.44
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  5.67 | loss  5.06 | ppl   157.91
| epoch   1 | 13000/15983 batches | lr 20.00 | ms/batch  5.70 | loss  5.08 | ppl   160.76
| epoch   1 | 13500/15983 batches | lr 20.00 | ms/batch  5.71 | loss  5.10 | ppl   163.88
| epoch   1 | 14000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  5.11 | ppl   165.95
| epoch   1 | 14500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  5.03 | ppl   153.31
| epoch   1 | 15000/15983 batches | lr 20.00 | ms/batch  5.80 | loss  5.02 | ppl   151.30
| epoch   1 | 15500/15983 batches | lr 20.00 | ms/batch  5.90 | loss  5.03 | ppl   152.40
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 91.97s | valid loss  5.20 | valid ppl   180.47
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  5.07 | ppl   158.53
| epoch   2 |  1000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  5.06 | ppl   157.93
| epoch   2 |  1500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  5.07 | ppl   159.47
| epoch   2 |  2000/15983 batches | lr 20.00 | ms/batch  5.73 | loss  4.99 | ppl   147.10
| epoch   2 |  2500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.96 | ppl   143.02
| epoch   2 |  3000/15983 batches | lr 20.00 | ms/batch  5.70 | loss  5.00 | ppl   149.12
| epoch   2 |  3500/15983 batches | lr 20.00 | ms/batch  5.67 | loss  5.02 | ppl   150.75
| epoch   2 |  4000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  5.01 | ppl   149.29
| epoch   2 |  4500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  5.01 | ppl   149.29
| epoch   2 |  5000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  5.01 | ppl   149.72
| epoch   2 |  5500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.99 | ppl   146.97
| epoch   2 |  6000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  5.00 | ppl   148.84
| epoch   2 |  6500/15983 batches | lr 20.00 | ms/batch  5.67 | loss  4.96 | ppl   142.12
| epoch   2 |  7000/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.97 | ppl   144.16
| epoch   2 |  7500/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.93 | ppl   138.89
| epoch   2 |  8000/15983 batches | lr 20.00 | ms/batch  5.70 | loss  5.01 | ppl   149.41
| epoch   2 |  8500/15983 batches | lr 20.00 | ms/batch  5.66 | loss  4.95 | ppl   140.56
| epoch   2 |  9000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.90 | ppl   134.48
| epoch   2 |  9500/15983 batches | lr 20.00 | ms/batch  5.66 | loss  4.92 | ppl   136.65
| epoch   2 | 10000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.90 | ppl   133.92
| epoch   2 | 10500/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.94 | ppl   140.26
| epoch   2 | 11000/15983 batches | lr 20.00 | ms/batch  5.67 | loss  4.95 | ppl   141.05
| epoch   2 | 11500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.91 | ppl   136.08
| epoch   2 | 12000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.91 | ppl   135.88
| epoch   2 | 12500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.87 | ppl   130.18
| epoch   2 | 13000/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.89 | ppl   132.92
| epoch   2 | 13500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.91 | ppl   135.91
| epoch   2 | 14000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.93 | ppl   137.99
| epoch   2 | 14500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.87 | ppl   130.02
| epoch   2 | 15000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.86 | ppl   128.81
| epoch   2 | 15500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.86 | ppl   129.23
-----------------------------------------------------------------------------------------
| end of epoch   2 | time: 91.52s | valid loss  5.07 | valid ppl   159.65
-----------------------------------------------------------------------------------------
| epoch   3 |   500/15983 batches | lr 20.00 | ms/batch  5.67 | loss  4.90 | ppl   134.76
| epoch   3 |  1000/15983 batches | lr 20.00 | ms/batch  5.71 | loss  4.90 | ppl   134.86
| epoch   3 |  1500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.92 | ppl   136.65
| epoch   3 |  2000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.85 | ppl   127.36
| epoch   3 |  2500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.83 | ppl   125.71
| epoch   3 |  3000/15983 batches | lr 20.00 | ms/batch  5.71 | loss  4.87 | ppl   130.91
| epoch   3 |  3500/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.89 | ppl   132.52
| epoch   3 |  4000/15983 batches | lr 20.00 | ms/batch  5.66 | loss  4.87 | ppl   130.89
| epoch   3 |  4500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.88 | ppl   131.96
| epoch   3 |  5000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.89 | ppl   132.63
| epoch   3 |  5500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.88 | ppl   131.28
| epoch   3 |  6000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.89 | ppl   132.91
| epoch   3 |  6500/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.85 | ppl   127.75
| epoch   3 |  7000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.86 | ppl   129.52
| epoch   3 |  7500/15983 batches | lr 20.00 | ms/batch  5.66 | loss  4.83 | ppl   125.22
| epoch   3 |  8000/15983 batches | lr 20.00 | ms/batch  5.72 | loss  4.90 | ppl   134.19
| epoch   3 |  8500/15983 batches | lr 20.00 | ms/batch  5.71 | loss  4.85 | ppl   127.18
| epoch   3 |  9000/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.81 | ppl   122.21
| epoch   3 |  9500/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.82 | ppl   124.45
| epoch   3 | 10000/15983 batches | lr 20.00 | ms/batch  5.67 | loss  4.80 | ppl   121.94
| epoch   3 | 10500/15983 batches | lr 20.00 | ms/batch  5.66 | loss  4.85 | ppl   127.79
| epoch   3 | 11000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.86 | ppl   128.58
| epoch   3 | 11500/15983 batches | lr 20.00 | ms/batch  5.72 | loss  4.82 | ppl   124.44
| epoch   3 | 12000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.82 | ppl   124.59
| epoch   3 | 12500/15983 batches | lr 20.00 | ms/batch  5.67 | loss  4.78 | ppl   119.58
| epoch   3 | 13000/15983 batches | lr 20.00 | ms/batch  5.67 | loss  4.81 | ppl   122.55
| epoch   3 | 13500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.83 | ppl   124.78
| epoch   3 | 14000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.84 | ppl   126.83
| epoch   3 | 14500/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.80 | ppl   120.91
| epoch   3 | 15000/15983 batches | lr 20.00 | ms/batch  5.80 | loss  4.79 | ppl   119.78
| epoch   3 | 15500/15983 batches | lr 20.00 | ms/batch  5.77 | loss  4.78 | ppl   119.51
-----------------------------------------------------------------------------------------
| end of epoch   3 | time: 91.57s | valid loss  5.03 | valid ppl   153.37
-----------------------------------------------------------------------------------------
| epoch   4 |   500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.82 | ppl   124.35
| epoch   4 |  1000/15983 batches | lr 20.00 | ms/batch  5.74 | loss  4.83 | ppl   124.60
| epoch   4 |  1500/15983 batches | lr 20.00 | ms/batch  5.80 | loss  4.84 | ppl   126.13
| epoch   4 |  2000/15983 batches | lr 20.00 | ms/batch  5.67 | loss  4.77 | ppl   118.30
| epoch   4 |  2500/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.77 | ppl   117.84
| epoch   4 |  3000/15983 batches | lr 20.00 | ms/batch  5.67 | loss  4.81 | ppl   122.17
| epoch   4 |  3500/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.82 | ppl   123.69
| epoch   4 |  4000/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.81 | ppl   122.19
| epoch   4 |  4500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.81 | ppl   123.17
| epoch   4 |  5000/15983 batches | lr 20.00 | ms/batch  5.67 | loss  4.82 | ppl   124.16
| epoch   4 |  5500/15983 batches | lr 20.00 | ms/batch  5.66 | loss  4.82 | ppl   123.54
| epoch   4 |  6000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.83 | ppl   124.86
| epoch   4 |  6500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.79 | ppl   120.14
| epoch   4 |  7000/15983 batches | lr 20.00 | ms/batch  5.73 | loss  4.80 | ppl   121.51
| epoch   4 |  7500/15983 batches | lr 20.00 | ms/batch  5.67 | loss  4.77 | ppl   117.85
| epoch   4 |  8000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.84 | ppl   126.11
| epoch   4 |  8500/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.79 | ppl   120.15
| epoch   4 |  9000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.75 | ppl   115.94
| epoch   4 |  9500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.77 | ppl   117.69
| epoch   4 | 10000/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.75 | ppl   115.55
| epoch   4 | 10500/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.80 | ppl   120.90
| epoch   4 | 11000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.80 | ppl   121.51
| epoch   4 | 11500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.77 | ppl   118.42
| epoch   4 | 12000/15983 batches | lr 20.00 | ms/batch  5.66 | loss  4.77 | ppl   118.23
| epoch   4 | 12500/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.73 | ppl   113.59
| epoch   4 | 13000/15983 batches | lr 20.00 | ms/batch  5.67 | loss  4.76 | ppl   116.62
| epoch   4 | 13500/15983 batches | lr 20.00 | ms/batch  5.71 | loss  4.78 | ppl   118.81
| epoch   4 | 14000/15983 batches | lr 20.00 | ms/batch  5.67 | loss  4.79 | ppl   120.56
| epoch   4 | 14500/15983 batches | lr 20.00 | ms/batch  5.65 | loss  4.75 | ppl   115.38
| epoch   4 | 15000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.74 | ppl   114.72
| epoch   4 | 15500/15983 batches | lr 20.00 | ms/batch  5.67 | loss  4.74 | ppl   114.23
-----------------------------------------------------------------------------------------
| end of epoch   4 | time: 91.48s | valid loss  5.00 | valid ppl   148.68
-----------------------------------------------------------------------------------------
| epoch   5 |   500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.77 | ppl   118.49
| epoch   5 |  1000/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.78 | ppl   118.70
| epoch   5 |  1500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.79 | ppl   119.95
| epoch   5 |  2000/15983 batches | lr 20.00 | ms/batch  5.73 | loss  4.73 | ppl   112.83
| epoch   5 |  2500/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.73 | ppl   112.99
| epoch   5 |  3000/15983 batches | lr 20.00 | ms/batch  5.67 | loss  4.76 | ppl   116.98
| epoch   5 |  3500/15983 batches | lr 20.00 | ms/batch  5.80 | loss  4.77 | ppl   118.29
| epoch   5 |  4000/15983 batches | lr 20.00 | ms/batch  5.85 | loss  4.76 | ppl   116.81
| epoch   5 |  4500/15983 batches | lr 20.00 | ms/batch  5.85 | loss  4.77 | ppl   117.71
| epoch   5 |  5000/15983 batches | lr 20.00 | ms/batch  5.76 | loss  4.78 | ppl   118.75
| epoch   5 |  5500/15983 batches | lr 20.00 | ms/batch  5.67 | loss  4.78 | ppl   118.66
| epoch   5 |  6000/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.79 | ppl   120.08
| epoch   5 |  6500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.75 | ppl   115.53
| epoch   5 |  7000/15983 batches | lr 20.00 | ms/batch  5.67 | loss  4.76 | ppl   116.75
| epoch   5 |  7500/15983 batches | lr 20.00 | ms/batch  5.77 | loss  4.73 | ppl   113.29
| epoch   5 |  8000/15983 batches | lr 20.00 | ms/batch  5.84 | loss  4.79 | ppl   120.76
| epoch   5 |  8500/15983 batches | lr 20.00 | ms/batch  5.75 | loss  4.75 | ppl   115.65
| epoch   5 |  9000/15983 batches | lr 20.00 | ms/batch  5.85 | loss  4.71 | ppl   111.31
| epoch   5 |  9500/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.73 | ppl   113.78
| epoch   5 | 10000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.71 | ppl   111.16
| epoch   5 | 10500/15983 batches | lr 20.00 | ms/batch  5.71 | loss  4.76 | ppl   116.75
| epoch   5 | 11000/15983 batches | lr 20.00 | ms/batch  5.74 | loss  4.77 | ppl   117.49
| epoch   5 | 11500/15983 batches | lr 20.00 | ms/batch  5.71 | loss  4.74 | ppl   114.26
| epoch   5 | 12000/15983 batches | lr 20.00 | ms/batch  5.71 | loss  4.74 | ppl   114.44
| epoch   5 | 12500/15983 batches | lr 20.00 | ms/batch  5.72 | loss  4.70 | ppl   109.96
| epoch   5 | 13000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.72 | ppl   112.57
| epoch   5 | 13500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.74 | ppl   114.67
| epoch   5 | 14000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.76 | ppl   116.34
| epoch   5 | 14500/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.72 | ppl   111.81
| epoch   5 | 15000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.71 | ppl   111.12
| epoch   5 | 15500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.70 | ppl   110.20
-----------------------------------------------------------------------------------------
| end of epoch   5 | time: 92.10s | valid loss  4.99 | valid ppl   146.34
-----------------------------------------------------------------------------------------
| epoch   6 |   500/15983 batches | lr 20.00 | ms/batch  5.71 | loss  4.74 | ppl   114.39
| epoch   6 |  1000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.74 | ppl   114.66
| epoch   6 |  1500/15983 batches | lr 20.00 | ms/batch  5.67 | loss  4.75 | ppl   115.52
| epoch   6 |  2000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.69 | ppl   109.29
| epoch   6 |  2500/15983 batches | lr 20.00 | ms/batch  5.72 | loss  4.70 | ppl   109.57
| epoch   6 |  3000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.73 | ppl   113.29
| epoch   6 |  3500/15983 batches | lr 20.00 | ms/batch  5.81 | loss  4.74 | ppl   114.76
| epoch   6 |  4000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.73 | ppl   113.07
| epoch   6 |  4500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.74 | ppl   114.36
| epoch   6 |  5000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.75 | ppl   115.09
| epoch   6 |  5500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.75 | ppl   115.57
| epoch   6 |  6000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.76 | ppl   116.73
| epoch   6 |  6500/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.72 | ppl   112.24
| epoch   6 |  7000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.73 | ppl   113.62
| epoch   6 |  7500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.70 | ppl   109.99
| epoch   6 |  8000/15983 batches | lr 20.00 | ms/batch  5.67 | loss  4.76 | ppl   116.93
| epoch   6 |  8500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.72 | ppl   112.30
| epoch   6 |  9000/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.69 | ppl   108.66
| epoch   6 |  9500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.71 | ppl   110.59
| epoch   6 | 10000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.68 | ppl   108.16
| epoch   6 | 10500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.73 | ppl   113.43
| epoch   6 | 11000/15983 batches | lr 20.00 | ms/batch  5.70 | loss  4.74 | ppl   114.08
| epoch   6 | 11500/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.71 | ppl   110.99
| epoch   6 | 12000/15983 batches | lr 20.00 | ms/batch  5.72 | loss  4.71 | ppl   111.00
| epoch   6 | 12500/15983 batches | lr 20.00 | ms/batch  5.67 | loss  4.67 | ppl   107.21
| epoch   6 | 13000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  4.70 | ppl   109.88
| epoch   6 | 13500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.71 | ppl   111.58
| epoch   6 | 14000/15983 batches | lr 20.00 | ms/batch  5.76 | loss  4.73 | ppl   113.36
| epoch   6 | 14500/15983 batches | lr 20.00 | ms/batch  5.73 | loss  4.69 | ppl   109.26
| epoch   6 | 15000/15983 batches | lr 20.00 | ms/batch  5.72 | loss  4.69 | ppl   108.74
| epoch   6 | 15500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  4.68 | ppl   107.51
-----------------------------------------------------------------------------------------
| end of epoch   6 | time: 91.68s | valid loss  4.96 | valid ppl   143.06
-----------------------------------------------------------------------------------------
=========================================================================================
| End of training | test loss  5.03 | test ppl   152.86
=========================================================================================
