Vocabulary Size:  27710
Total number of model parameters: 22.84M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  6.26 | loss 24.77 | ppl 57320539087.70
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  5.76 | loss 25.46 | ppl 114281090231.88
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  5.76 | loss 25.97 | ppl 189503259152.10
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  5.75 | loss 25.88 | ppl 172941424958.08
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  5.76 | loss 25.94 | ppl 184865186971.53
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  5.72 | loss 25.51 | ppl 119768253021.21
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  5.73 | loss 25.81 | ppl 161866841690.74
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  5.72 | loss 25.41 | ppl 108151468207.37
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  5.73 | loss 25.70 | ppl 145050377844.80
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  5.76 | loss 25.43 | ppl 110647010096.15
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  5.74 | loss 25.42 | ppl 109110715948.44
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  5.74 | loss 25.10 | ppl 79719978927.75
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  5.74 | loss 26.11 | ppl 217638854186.14
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  5.72 | loss 25.57 | ppl 127269257635.88
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  5.74 | loss 25.98 | ppl 191694614559.64
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  5.76 | loss 26.48 | ppl 315042549703.78
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  5.75 | loss 26.10 | ppl 215749643765.20
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  5.73 | loss 25.50 | ppl 118179758021.92
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  5.73 | loss 26.55 | ppl 338553861137.07
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  5.75 | loss 26.00 | ppl 196480790532.17
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  5.75 | loss 26.38 | ppl 286200729048.22
| epoch   1 | 11000/15983 batches | lr 20.00 | ms/batch  5.75 | loss 25.98 | ppl 190958627912.70
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  5.73 | loss 25.77 | ppl 155594168375.34
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  5.75 | loss 25.74 | ppl 151176965960.49
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  5.74 | loss 25.47 | ppl 115162489094.75
| epoch   1 | 13000/15983 batches | lr 20.00 | ms/batch  5.79 | loss 25.86 | ppl 170696206158.82
| epoch   1 | 13500/15983 batches | lr 20.00 | ms/batch  5.72 | loss 25.26 | ppl 92945212615.65
| epoch   1 | 14000/15983 batches | lr 20.00 | ms/batch  5.72 | loss 25.93 | ppl 182836340420.74
| epoch   1 | 14500/15983 batches | lr 20.00 | ms/batch  5.73 | loss 25.43 | ppl 110999501769.17
| epoch   1 | 15000/15983 batches | lr 20.00 | ms/batch  5.71 | loss 25.41 | ppl 108264796468.17
| epoch   1 | 15500/15983 batches | lr 20.00 | ms/batch  5.78 | loss 25.38 | ppl 105431255035.16
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 92.60s | valid loss 69.62 | valid ppl 1716421905887183253378676293632.00
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 20.00 | ms/batch  5.75 | loss 26.60 | ppl 355927475472.53
| epoch   2 |  1000/15983 batches | lr 20.00 | ms/batch  5.80 | loss 26.06 | ppl 206995198317.86
| epoch   2 |  1500/15983 batches | lr 20.00 | ms/batch  5.80 | loss 25.69 | ppl 144024151257.19
| epoch   2 |  2000/15983 batches | lr 20.00 | ms/batch  5.75 | loss 26.27 | ppl 256224418557.05
| epoch   2 |  2500/15983 batches | lr 20.00 | ms/batch  5.77 | loss 25.77 | ppl 155165674479.16
| epoch   2 |  3000/15983 batches | lr 20.00 | ms/batch  5.74 | loss 26.27 | ppl 257621204053.84
| epoch   2 |  3500/15983 batches | lr 20.00 | ms/batch  5.72 | loss 25.79 | ppl 158443907763.00
| epoch   2 |  4000/15983 batches | lr 20.00 | ms/batch  5.75 | loss 25.62 | ppl 133671438039.68
| epoch   2 |  4500/15983 batches | lr 20.00 | ms/batch  5.75 | loss 25.64 | ppl 137015557059.73
| epoch   2 |  5000/15983 batches | lr 20.00 | ms/batch  5.73 | loss 25.73 | ppl 148724923898.88
| epoch   2 |  5500/15983 batches | lr 20.00 | ms/batch  5.76 | loss 25.67 | ppl 141205602585.27
| epoch   2 |  6000/15983 batches | lr 20.00 | ms/batch  5.75 | loss 25.57 | ppl 127821289634.67
| epoch   2 |  6500/15983 batches | lr 20.00 | ms/batch  5.74 | loss 26.36 | ppl 281118105400.43
| epoch   2 |  7000/15983 batches | lr 20.00 | ms/batch  5.75 | loss 26.11 | ppl 218737390742.05
| epoch   2 |  7500/15983 batches | lr 20.00 | ms/batch  5.80 | loss 25.79 | ppl 158656432420.83
| epoch   2 |  8000/15983 batches | lr 20.00 | ms/batch  5.74 | loss 26.12 | ppl 220010424305.02
| epoch   2 |  8500/15983 batches | lr 20.00 | ms/batch  5.88 | loss 25.28 | ppl 95374448472.48
| epoch   2 |  9000/15983 batches | lr 20.00 | ms/batch  5.87 | loss 24.97 | ppl 70043015051.73
| epoch   2 |  9500/15983 batches | lr 20.00 | ms/batch  5.81 | loss 25.52 | ppl 121247636750.25
| epoch   2 | 10000/15983 batches | lr 20.00 | ms/batch  5.82 | loss 25.31 | ppl 97691314575.02
