Vocabulary Size:  27710
Total number of model parameters: 24.12M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  8.27 | loss  9.78 | ppl 17731.43
| epoch   2 |  6000/15983 batches | lr 20.00 | ms/batch  6.63 | loss  7.30 | ppl  1485.05
| epoch   2 |  6500/15983 batches | lr 20.00 | ms/batch  6.62 | loss  7.25 | ppl  1412.38
| epoch   2 |  7000/15983 batches | lr 20.00 | ms/batch  6.63 | loss  7.32 | ppl  1511.73
| epoch   2 |  7500/15983 batches | lr 20.00 | ms/batch  6.59 | loss  7.37 | ppl  1587.72
| epoch   2 |  8000/15983 batches | lr 20.00 | ms/batch  6.60 | loss  7.34 | ppl  1543.53
| epoch   2 |  8500/15983 batches | lr 20.00 | ms/batch  6.66 | loss  7.25 | ppl  1408.11
| epoch   2 |  9000/15983 batches | lr 20.00 | ms/batch  6.65 | loss  7.25 | ppl  1413.30
| epoch   2 |  9500/15983 batches | lr 20.00 | ms/batch  6.68 | loss  7.24 | ppl  1396.14
| epoch   2 | 10000/15983 batches | lr 20.00 | ms/batch  6.67 | loss  7.21 | ppl  1349.31
| epoch   2 | 10500/15983 batches | lr 20.00 | ms/batch  6.66 | loss  7.26 | ppl  1419.45
| epoch   2 | 11000/15983 batches | lr 20.00 | ms/batch  6.64 | loss  7.20 | ppl  1338.37
| epoch   2 | 11500/15983 batches | lr 20.00 | ms/batch  6.64 | loss  7.18 | ppl  1310.12
| epoch   2 | 12000/15983 batches | lr 20.00 | ms/batch  6.60 | loss  7.16 | ppl  1282.11
| epoch   2 | 12500/15983 batches | lr 20.00 | ms/batch  6.60 | loss  7.19 | ppl  1331.49
| epoch   2 | 13000/15983 batches | lr 20.00 | ms/batch  6.63 | loss  7.27 | ppl  1439.25
| epoch   2 | 13500/15983 batches | lr 20.00 | ms/batch  6.62 | loss  7.18 | ppl  1313.00
| epoch   2 | 14000/15983 batches | lr 20.00 | ms/batch  6.63 | loss  7.25 | ppl  1412.64
| epoch   2 | 14500/15983 batches | lr 20.00 | ms/batch  6.60 | loss  7.25 | ppl  1410.79
| epoch   2 | 15000/15983 batches | lr 20.00 | ms/batch  6.62 | loss  7.23 | ppl  1374.64
| epoch   2 | 15500/15983 batches | lr 20.00 | ms/batch  6.62 | loss  7.16 | ppl  1282.48
-----------------------------------------------------------------------------------------
| end of epoch   2 | time: 106.53s | valid loss  7.67 | valid ppl  2149.16
-----------------------------------------------------------------------------------------
| epoch   3 |   500/15983 batches | lr 5.00 | ms/batch  6.74 | loss  6.58 | ppl   720.48
| epoch   3 |  1000/15983 batches | lr 5.00 | ms/batch  6.62 | loss  6.59 | ppl   724.52
| epoch   3 |  1500/15983 batches | lr 5.00 | ms/batch  6.60 | loss  6.62 | ppl   749.78
| epoch   3 |  2000/15983 batches | lr 5.00 | ms/batch  6.66 | loss  6.54 | ppl   692.47
| epoch   3 |  2500/15983 batches | lr 5.00 | ms/batch  6.64 | loss  6.48 | ppl   650.12
| epoch   3 |  3000/15983 batches | lr 5.00 | ms/batch  6.60 | loss  6.56 | ppl   705.00
| epoch   3 |  3500/15983 batches | lr 5.00 | ms/batch  6.59 | loss  6.58 | ppl   717.35
| epoch   3 |  4000/15983 batches | lr 5.00 | ms/batch  6.61 | loss  6.61 | ppl   742.25
| epoch   3 |  4500/15983 batches | lr 5.00 | ms/batch  6.64 | loss  6.62 | ppl   750.23
| epoch   3 |  5000/15983 batches | lr 5.00 | ms/batch  6.67 | loss  6.63 | ppl   754.71
| epoch   3 |  5500/15983 batches | lr 5.00 | ms/batch  6.66 | loss  6.60 | ppl   734.05
| epoch   3 |  6000/15983 batches | lr 5.00 | ms/batch  6.68 | loss  6.61 | ppl   738.88
| epoch   3 |  6500/15983 batches | lr 5.00 | ms/batch  6.71 | loss  6.56 | ppl   703.04
| epoch   3 |  7000/15983 batches | lr 5.00 | ms/batch  6.74 | loss  6.58 | ppl   720.24
| epoch   3 |  7500/15983 batches | lr 5.00 | ms/batch  6.69 | loss  6.56 | ppl   706.80
| epoch   3 |  8000/15983 batches | lr 5.00 | ms/batch  6.61 | loss  6.61 | ppl   741.33
| epoch   3 |  8500/15983 batches | lr 5.00 | ms/batch  6.62 | loss  6.56 | ppl   704.15
| epoch   3 |  9000/15983 batches | lr 5.00 | ms/batch  6.67 | loss  6.52 | ppl   680.16
| epoch   3 |  9500/15983 batches | lr 5.00 | ms/batch  6.62 | loss  6.54 | ppl   694.86
| epoch   3 | 10000/15983 batches | lr 5.00 | ms/batch  6.62 | loss  6.56 | ppl   705.69
| epoch   3 | 10500/15983 batches | lr 5.00 | ms/batch  6.61 | loss  6.57 | ppl   712.49
| epoch   3 | 11000/15983 batches | lr 5.00 | ms/batch  6.62 | loss  6.55 | ppl   700.39
| epoch   3 | 11500/15983 batches | lr 5.00 | ms/batch  6.60 | loss  6.55 | ppl   698.84
| epoch   3 | 12000/15983 batches | lr 5.00 | ms/batch  6.59 | loss  6.52 | ppl   678.18
| epoch   3 | 12500/15983 batches | lr 5.00 | ms/batch  6.71 | loss  6.49 | ppl   661.76
| epoch   3 | 13000/15983 batches | lr 5.00 | ms/batch  6.74 | loss  6.53 | ppl   684.52
| epoch   3 | 13500/15983 batches | lr 5.00 | ms/batch  6.62 | loss  6.55 | ppl   702.02
| epoch   3 | 14000/15983 batches | lr 5.00 | ms/batch  6.61 | loss  6.57 | ppl   716.51
| epoch   3 | 14500/15983 batches | lr 5.00 | ms/batch  6.65 | loss  6.48 | ppl   652.75
| epoch   3 | 15000/15983 batches | lr 5.00 | ms/batch  6.61 | loss  6.47 | ppl   642.37
| epoch   3 | 15500/15983 batches | lr 5.00 | ms/batch  6.61 | loss  6.50 | ppl   663.18
-----------------------------------------------------------------------------------------
| end of epoch   3 | time: 106.82s | valid loss  6.61 | valid ppl   739.22
-----------------------------------------------------------------------------------------
| epoch   4 |   500/15983 batches | lr 5.00 | ms/batch  6.69 | loss  6.55 | ppl   699.73
| epoch   4 |  1000/15983 batches | lr 5.00 | ms/batch  6.69 | loss  6.56 | ppl   707.46
| epoch   4 |  1500/15983 batches | lr 5.00 | ms/batch  6.70 | loss  6.59 | ppl   730.74
| epoch   4 |  2000/15983 batches | lr 5.00 | ms/batch  6.67 | loss  6.52 | ppl   678.16
| epoch   4 |  2500/15983 batches | lr 5.00 | ms/batch  6.61 | loss  6.46 | ppl   639.21
| epoch   4 |  3000/15983 batches | lr 5.00 | ms/batch  6.62 | loss  6.54 | ppl   692.21
| epoch   4 |  3500/15983 batches | lr 5.00 | ms/batch  6.62 | loss  6.55 | ppl   702.27
| epoch   4 |  4000/15983 batches | lr 5.00 | ms/batch  6.64 | loss  6.58 | ppl   721.81
| epoch   4 |  4500/15983 batches | lr 5.00 | ms/batch  6.65 | loss  6.60 | ppl   732.38
| epoch   4 |  5000/15983 batches | lr 5.00 | ms/batch  6.60 | loss  6.60 | ppl   734.67
| epoch   4 |  5500/15983 batches | lr 5.00 | ms/batch  6.63 | loss  6.57 | ppl   713.22
| epoch   4 |  6000/15983 batches | lr 5.00 | ms/batch  6.61 | loss  6.58 | ppl   717.95
| epoch   4 |  6500/15983 batches | lr 5.00 | ms/batch  6.62 | loss  6.53 | ppl   687.67
| epoch   4 |  7000/15983 batches | lr 5.00 | ms/batch  6.61 | loss  6.55 | ppl   702.31
| epoch   4 |  7500/15983 batches | lr 5.00 | ms/batch  6.61 | loss  6.53 | ppl   688.31
| epoch   4 |  8000/15983 batches | lr 5.00 | ms/batch  6.63 | loss  6.58 | ppl   722.79
| epoch   4 |  8500/15983 batches | lr 5.00 | ms/batch  6.64 | loss  6.53 | ppl   685.25
| epoch   4 |  9000/15983 batches | lr 5.00 | ms/batch  6.62 | loss  6.50 | ppl   663.41
| epoch   4 |  9500/15983 batches | lr 5.00 | ms/batch  6.62 | loss  6.52 | ppl   679.69
| epoch   4 | 10000/15983 batches | lr 5.00 | ms/batch  6.59 | loss  6.54 | ppl   690.13
| epoch   4 | 10500/15983 batches | lr 5.00 | ms/batch  6.58 | loss  6.55 | ppl   696.09
| epoch   4 | 11000/15983 batches | lr 5.00 | ms/batch  6.61 | loss  6.53 | ppl   683.68
| epoch   4 | 11500/15983 batches | lr 5.00 | ms/batch  6.61 | loss  6.53 | ppl   682.89
| epoch   4 | 12000/15983 batches | lr 5.00 | ms/batch  6.61 | loss  6.50 | ppl   664.16
| epoch   4 | 12500/15983 batches | lr 5.00 | ms/batch  6.61 | loss  6.47 | ppl   648.25
| epoch   4 | 13000/15983 batches | lr 5.00 | ms/batch  6.61 | loss  6.51 | ppl   668.95
| epoch   4 | 13500/15983 batches | lr 5.00 | ms/batch  6.62 | loss  6.53 | ppl   685.49
| epoch   4 | 14000/15983 batches | lr 5.00 | ms/batch  6.61 | loss  6.55 | ppl   700.22
| epoch   4 | 14500/15983 batches | lr 5.00 | ms/batch  6.60 | loss  6.46 | ppl   641.37
| epoch   4 | 15000/15983 batches | lr 5.00 | ms/batch  6.67 | loss  6.45 | ppl   632.19
| epoch   4 | 15500/15983 batches | lr 5.00 | ms/batch  6.59 | loss  6.48 | ppl   651.55
-----------------------------------------------------------------------------------------
| end of epoch   4 | time: 106.49s | valid loss  6.64 | valid ppl   763.06
-----------------------------------------------------------------------------------------
| epoch   5 |   500/15983 batches | lr 1.25 | ms/batch  6.60 | loss  6.52 | ppl   679.38
| epoch   5 |  1000/15983 batches | lr 1.25 | ms/batch  6.62 | loss  6.53 | ppl   686.91
| epoch   5 |  1500/15983 batches | lr 1.25 | ms/batch  6.62 | loss  6.56 | ppl   707.20
| epoch   5 |  2000/15983 batches | lr 1.25 | ms/batch  6.61 | loss  6.49 | ppl   659.23
| epoch   5 |  2500/15983 batches | lr 1.25 | ms/batch  6.64 | loss  6.44 | ppl   625.41
| epoch   5 |  3000/15983 batches | lr 1.25 | ms/batch  6.70 | loss  6.51 | ppl   675.05
| epoch   5 |  3500/15983 batches | lr 1.25 | ms/batch  6.71 | loss  6.53 | ppl   685.52
| epoch   5 |  4000/15983 batches | lr 1.25 | ms/batch  6.62 | loss  6.56 | ppl   703.91
| epoch   5 |  4500/15983 batches | lr 1.25 | ms/batch  6.63 | loss  6.57 | ppl   713.64
| epoch   5 |  5000/15983 batches | lr 1.25 | ms/batch  6.64 | loss  6.57 | ppl   714.74
| epoch   5 |  5500/15983 batches | lr 1.25 | ms/batch  6.58 | loss  6.54 | ppl   694.21
| epoch   5 |  6000/15983 batches | lr 1.25 | ms/batch  6.60 | loss  6.55 | ppl   697.15
| epoch   5 |  6500/15983 batches | lr 1.25 | ms/batch  6.58 | loss  6.51 | ppl   672.05
| epoch   5 |  7000/15983 batches | lr 1.25 | ms/batch  6.57 | loss  6.53 | ppl   684.39
| epoch   5 |  7500/15983 batches | lr 1.25 | ms/batch  6.57 | loss  6.51 | ppl   670.23
| epoch   5 |  8000/15983 batches | lr 1.25 | ms/batch  6.64 | loss  6.56 | ppl   703.11
| epoch   5 |  8500/15983 batches | lr 1.25 | ms/batch  6.62 | loss  6.50 | ppl   666.98
| epoch   5 |  9000/15983 batches | lr 1.25 | ms/batch  6.60 | loss  6.47 | ppl   647.78
| epoch   5 |  9500/15983 batches | lr 1.25 | ms/batch  6.60 | loss  6.50 | ppl   663.79
| epoch   5 | 10000/15983 batches | lr 1.25 | ms/batch  6.59 | loss  6.51 | ppl   673.91
| epoch   5 | 10500/15983 batches | lr 1.25 | ms/batch  6.58 | loss  6.52 | ppl   680.74
| epoch   5 | 11000/15983 batches | lr 1.25 | ms/batch  6.60 | loss  6.50 | ppl   665.42
| epoch   5 | 11500/15983 batches | lr 1.25 | ms/batch  6.59 | loss  6.50 | ppl   666.37
| epoch   5 | 12000/15983 batches | lr 1.25 | ms/batch  6.59 | loss  6.48 | ppl   648.99
| epoch   5 | 12500/15983 batches | lr 1.25 | ms/batch  6.59 | loss  6.45 | ppl   634.19
| epoch   5 | 13000/15983 batches | lr 1.25 | ms/batch  6.62 | loss  6.48 | ppl   653.68
| epoch   5 | 13500/15983 batches | lr 1.25 | ms/batch  6.60 | loss  6.51 | ppl   669.60
| epoch   5 | 14000/15983 batches | lr 1.25 | ms/batch  6.60 | loss  6.53 | ppl   685.96
| epoch   5 | 14500/15983 batches | lr 1.25 | ms/batch  6.60 | loss  6.45 | ppl   629.95
| epoch   5 | 15000/15983 batches | lr 1.25 | ms/batch  6.62 | loss  6.43 | ppl   621.03
| epoch   5 | 15500/15983 batches | lr 1.25 | ms/batch  6.70 | loss  6.46 | ppl   638.14
-----------------------------------------------------------------------------------------
| end of epoch   5 | time: 106.33s | valid loss  6.61 | valid ppl   744.07
-----------------------------------------------------------------------------------------
| epoch   6 |   500/15983 batches | lr 0.31 | ms/batch  6.64 | loss  6.53 | ppl   688.78
| epoch   6 |  1000/15983 batches | lr 0.31 | ms/batch  6.61 | loss  6.54 | ppl   695.74
| epoch   6 |  1500/15983 batches | lr 0.31 | ms/batch  6.62 | loss  6.57 | ppl   716.01
| epoch   6 |  2000/15983 batches | lr 0.31 | ms/batch  6.61 | loss  6.50 | ppl   667.56
| epoch   6 |  2500/15983 batches | lr 0.31 | ms/batch  6.59 | loss  6.45 | ppl   632.72
| epoch   6 |  3000/15983 batches | lr 0.31 | ms/batch  6.61 | loss  6.53 | ppl   682.22
| epoch   6 |  3500/15983 batches | lr 0.31 | ms/batch  6.58 | loss  6.55 | ppl   695.82
| epoch   6 |  4000/15983 batches | lr 0.31 | ms/batch  6.60 | loss  6.57 | ppl   713.55
| epoch   6 |  4500/15983 batches | lr 0.31 | ms/batch  6.60 | loss  6.58 | ppl   720.90
| epoch   6 |  5000/15983 batches | lr 0.31 | ms/batch  6.61 | loss  6.58 | ppl   723.76
| epoch   6 |  5500/15983 batches | lr 0.31 | ms/batch  6.61 | loss  6.55 | ppl   700.56
| epoch   6 |  6000/15983 batches | lr 0.31 | ms/batch  6.60 | loss  6.56 | ppl   706.61
| epoch   6 |  6500/15983 batches | lr 0.31 | ms/batch  6.60 | loss  6.52 | ppl   678.80
| epoch   6 |  7000/15983 batches | lr 0.31 | ms/batch  6.62 | loss  6.54 | ppl   694.19
| epoch   6 |  7500/15983 batches | lr 0.31 | ms/batch  6.64 | loss  6.52 | ppl   679.18
| epoch   6 |  8000/15983 batches | lr 0.31 | ms/batch  6.62 | loss  6.57 | ppl   715.00
| epoch   6 |  8500/15983 batches | lr 0.31 | ms/batch  6.59 | loss  6.52 | ppl   679.05
| epoch   6 |  9000/15983 batches | lr 0.31 | ms/batch  6.60 | loss  6.48 | ppl   655.16
| epoch   6 |  9500/15983 batches | lr 0.31 | ms/batch  6.61 | loss  6.51 | ppl   670.82
| epoch   6 | 10000/15983 batches | lr 0.31 | ms/batch  6.61 | loss  6.53 | ppl   682.00
| epoch   6 | 10500/15983 batches | lr 0.31 | ms/batch  6.60 | loss  6.54 | ppl   691.07
| epoch   6 | 11000/15983 batches | lr 0.31 | ms/batch  6.62 | loss  6.51 | ppl   674.26
| epoch   6 | 11500/15983 batches | lr 0.31 | ms/batch  6.72 | loss  6.52 | ppl   679.28
| epoch   6 | 12000/15983 batches | lr 0.31 | ms/batch  6.81 | loss  6.49 | ppl   657.98
| epoch   6 | 12500/15983 batches | lr 0.31 | ms/batch  6.66 | loss  6.46 | ppl   641.58
| epoch   6 | 13000/15983 batches | lr 0.31 | ms/batch  6.61 | loss  6.49 | ppl   661.01
| epoch   6 | 13500/15983 batches | lr 0.31 | ms/batch  6.62 | loss  6.53 | ppl   681.98
| epoch   6 | 14000/15983 batches | lr 0.31 | ms/batch  6.62 | loss  6.54 | ppl   694.32
| epoch   6 | 14500/15983 batches | lr 0.31 | ms/batch  6.74 | loss  6.46 | ppl   637.15
| epoch   6 | 15000/15983 batches | lr 0.31 | ms/batch  6.62 | loss  6.44 | ppl   626.01
| epoch   6 | 15500/15983 batches | lr 0.31 | ms/batch  6.59 | loss  6.47 | ppl   644.90
-----------------------------------------------------------------------------------------
| end of epoch   6 | time: 106.51s | valid loss  6.59 | valid ppl   726.18
-----------------------------------------------------------------------------------------
=========================================================================================
| End of training | test loss  6.63 | test ppl   757.99
=========================================================================================
