Vocabulary Size:  27710
Total number of model parameters: 17.78M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  5.33 | loss  7.04 | ppl  1137.95
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  4.88 | loss  6.23 | ppl   506.92
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  4.88 | loss  5.96 | ppl   388.06
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  4.86 | loss  5.75 | ppl   312.82
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  5.00 | loss  5.61 | ppl   272.97
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  5.04 | loss  5.60 | ppl   269.96
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  5.02 | loss  5.55 | ppl   257.97
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  4.96 | loss  5.52 | ppl   250.55
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  4.89 | loss  5.48 | ppl   239.98
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  4.89 | loss  5.44 | ppl   231.25
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  4.97 | loss  5.39 | ppl   219.12
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  5.02 | loss  5.39 | ppl   218.37
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  4.85 | loss  5.33 | ppl   206.47
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  4.87 | loss  5.34 | ppl   207.77
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  4.87 | loss  5.28 | ppl   196.43
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  4.88 | loss  5.34 | ppl   208.39
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  4.88 | loss  5.26 | ppl   192.24
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  4.90 | loss  5.20 | ppl   181.90
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  4.90 | loss  5.20 | ppl   181.83
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  4.91 | loss  5.18 | ppl   178.30
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  4.88 | loss  5.22 | ppl   184.36
| epoch   1 | 11000/15983 batches | lr 20.00 | ms/batch  4.89 | loss  5.22 | ppl   184.71
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  4.82 | loss  5.18 | ppl   177.65
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  4.84 | loss  5.16 | ppl   174.50
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  4.82 | loss  5.12 | ppl   166.76
| epoch   1 | 13000/15983 batches | lr 20.00 | ms/batch  4.86 | loss  5.14 | ppl   170.33
