Vocabulary Size:  27710
Total number of model parameters: 14.43M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  4.73 | loss  8.04 | ppl  3094.54
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  4.17 | loss  6.25 | ppl   518.07
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  4.17 | loss  5.93 | ppl   376.71
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  4.19 | loss  5.71 | ppl   303.25
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  4.21 | loss  5.59 | ppl   268.47
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  4.20 | loss  5.60 | ppl   269.65
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  4.20 | loss  5.57 | ppl   263.00
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  4.18 | loss  5.56 | ppl   259.34
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  4.22 | loss  5.53 | ppl   252.97
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  4.19 | loss  5.51 | ppl   247.34
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  4.20 | loss  5.47 | ppl   236.61
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  4.23 | loss  5.48 | ppl   238.83
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  4.20 | loss  5.43 | ppl   227.42
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  4.18 | loss  5.44 | ppl   229.33
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  4.30 | loss  5.39 | ppl   219.70
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  4.29 | loss  5.47 | ppl   236.40
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  4.29 | loss  5.39 | ppl   219.67
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  4.30 | loss  5.35 | ppl   210.25
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  4.25 | loss  5.36 | ppl   212.14
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  4.22 | loss  5.35 | ppl   210.78
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  4.21 | loss  5.40 | ppl   221.02
| epoch   1 | 11000/15983 batches | lr 20.00 | ms/batch  4.17 | loss  5.40 | ppl   220.82
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  4.18 | loss  5.37 | ppl   214.79
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  4.19 | loss  5.39 | ppl   219.21
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  4.20 | loss  5.64 | ppl   282.66
| epoch   1 | 13000/15983 batches | lr 20.00 | ms/batch  4.19 | loss  7.34 | ppl  1542.08
| epoch   1 | 13500/15983 batches | lr 20.00 | ms/batch  4.17 | loss  6.86 | ppl   949.77
| epoch   1 | 14000/15983 batches | lr 20.00 | ms/batch  4.23 | loss  6.43 | ppl   619.06
| epoch   1 | 14500/15983 batches | lr 20.00 | ms/batch  4.20 | loss  6.30 | ppl   543.05
| epoch   1 | 15000/15983 batches | lr 20.00 | ms/batch  4.20 | loss  6.18 | ppl   483.46
| epoch   1 | 15500/15983 batches | lr 20.00 | ms/batch  4.25 | loss  6.14 | ppl   464.49
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 68.06s | valid loss  6.10 | valid ppl   446.28
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 20.00 | ms/batch  4.21 | loss  6.07 | ppl   431.08
| epoch   2 |  1000/15983 batches | lr 20.00 | ms/batch  4.18 | loss  6.08 | ppl   438.84
| epoch   2 |  1500/15983 batches | lr 20.00 | ms/batch  4.17 | loss  6.06 | ppl   428.35
| epoch   2 |  2000/15983 batches | lr 20.00 | ms/batch  4.22 | loss  5.93 | ppl   375.97
| epoch   2 |  2500/15983 batches | lr 20.00 | ms/batch  4.17 | loss  5.91 | ppl   368.90
| epoch   2 |  3000/15983 batches | lr 20.00 | ms/batch  4.17 | loss  5.98 | ppl   395.67
| epoch   2 |  3500/15983 batches | lr 20.00 | ms/batch  4.17 | loss  5.97 | ppl   393.09
| epoch   2 |  4000/15983 batches | lr 20.00 | ms/batch  4.18 | loss  5.99 | ppl   398.94
| epoch   2 |  4500/15983 batches | lr 20.00 | ms/batch  4.19 | loss  5.99 | ppl   400.34
| epoch   2 |  5000/15983 batches | lr 20.00 | ms/batch  4.19 | loss  5.99 | ppl   398.04
| epoch   2 |  5500/15983 batches | lr 20.00 | ms/batch  4.20 | loss  5.93 | ppl   376.42
| epoch   2 |  6000/15983 batches | lr 20.00 | ms/batch  4.20 | loss  5.95 | ppl   382.93
| epoch   2 |  6500/15983 batches | lr 20.00 | ms/batch  4.20 | loss  5.92 | ppl   373.65
| epoch   2 |  7000/15983 batches | lr 20.00 | ms/batch  4.18 | loss  5.93 | ppl   377.17
| epoch   2 |  7500/15983 batches | lr 20.00 | ms/batch  4.19 | loss  5.88 | ppl   356.56
| epoch   2 |  8000/15983 batches | lr 20.00 | ms/batch  4.19 | loss  5.94 | ppl   378.30
| epoch   2 |  8500/15983 batches | lr 20.00 | ms/batch  4.18 | loss  5.87 | ppl   353.17
| epoch   2 |  9000/15983 batches | lr 20.00 | ms/batch  4.19 | loss  5.84 | ppl   343.82
| epoch   2 |  9500/15983 batches | lr 20.00 | ms/batch  4.20 | loss  5.85 | ppl   348.77
| epoch   2 | 10000/15983 batches | lr 20.00 | ms/batch  4.20 | loss  5.84 | ppl   344.55
| epoch   2 | 10500/15983 batches | lr 20.00 | ms/batch  4.19 | loss  5.86 | ppl   351.48
| epoch   2 | 11000/15983 batches | lr 20.00 | ms/batch  4.19 | loss  5.85 | ppl   348.78
| epoch   2 | 11500/15983 batches | lr 20.00 | ms/batch  4.20 | loss  5.82 | ppl   338.28
| epoch   2 | 12000/15983 batches | lr 20.00 | ms/batch  4.20 | loss  5.83 | ppl   340.05
| epoch   2 | 12500/15983 batches | lr 20.00 | ms/batch  4.18 | loss  5.81 | ppl   332.95
| epoch   2 | 13000/15983 batches | lr 20.00 | ms/batch  4.23 | loss  5.86 | ppl   351.35
| epoch   2 | 13500/15983 batches | lr 20.00 | ms/batch  4.20 | loss  5.88 | ppl   358.86
| epoch   2 | 14000/15983 batches | lr 20.00 | ms/batch  4.18 | loss  5.89 | ppl   362.47
| epoch   2 | 14500/15983 batches | lr 20.00 | ms/batch  4.19 | loss  5.82 | ppl   337.94
| epoch   2 | 15000/15983 batches | lr 20.00 | ms/batch  4.19 | loss  5.78 | ppl   325.11
| epoch   2 | 15500/15983 batches | lr 20.00 | ms/batch  4.18 | loss  5.81 | ppl   334.55
-----------------------------------------------------------------------------------------
| end of epoch   2 | time: 67.41s | valid loss  6.00 | valid ppl   405.02
-----------------------------------------------------------------------------------------
| epoch   3 |   500/15983 batches | lr 20.00 | ms/batch  4.22 | loss  5.87 | ppl   353.85
| epoch   3 |  1000/15983 batches | lr 20.00 | ms/batch  4.21 | loss  5.86 | ppl   351.57
| epoch   3 |  1500/15983 batches | lr 20.00 | ms/batch  4.18 | loss  5.88 | ppl   356.51
| epoch   3 |  2000/15983 batches | lr 20.00 | ms/batch  4.19 | loss  5.81 | ppl   332.19
| epoch   3 |  2500/15983 batches | lr 20.00 | ms/batch  4.20 | loss  5.78 | ppl   322.90
| epoch   3 |  3000/15983 batches | lr 20.00 | ms/batch  4.18 | loss  5.83 | ppl   339.77
| epoch   3 |  3500/15983 batches | lr 20.00 | ms/batch  4.18 | loss  5.84 | ppl   344.37
