We are using cuda:1
In train stage: data size: torch.Size([40, 1, 28, 28])
In test stage: data size: torch.Size([40, 1, 28, 28])
Train batch num: 1500, test batch num: 250
   Iter[100] loss:18691.716796875, rec loss:18337.37890625, kl loss:354.337646484375
   Iter[200] loss:14505.1123046875, rec loss:12984.89453125, kl loss:1520.217529296875
   Iter[300] loss:11949.357421875, rec loss:10293.607421875, kl loss:1655.74951171875
   Iter[400] loss:11335.19921875, rec loss:9918.7314453125, kl loss:1416.467529296875
   Iter[500] loss:10496.23828125, rec loss:9302.16796875, kl loss:1194.070068359375
   Iter[600] loss:10012.064453125, rec loss:8991.5224609375, kl loss:1020.5421142578125
   Iter[700] loss:9479.6494140625, rec loss:8544.3017578125, kl loss:935.3480224609375
   Iter[800] loss:9822.8212890625, rec loss:9081.67578125, kl loss:741.1452026367188
   Iter[900] loss:9797.7861328125, rec loss:9101.8388671875, kl loss:695.9474487304688
   Iter[1000] loss:9298.9013671875, rec loss:8668.677734375, kl loss:630.2239990234375
   Iter[1100] loss:9142.419921875, rec loss:8508.3271484375, kl loss:634.092529296875
   Iter[1200] loss:8944.759765625, rec loss:8373.1640625, kl loss:571.595458984375
   Iter[1300] loss:9481.7802734375, rec loss:9042.177734375, kl loss:439.602294921875
   Iter[1400] loss:9683.33984375, rec loss:9310.42578125, kl loss:372.9136657714844
   Iter[1500] loss:8691.525390625, rec loss:8220.6953125, kl loss:470.8302307128906
>> Epoch[1]: loss: 11051.98312890625
   Iter[100] loss:8315.060546875, rec loss:7834.5029296875, kl loss:480.55810546875
   Iter[200] loss:8518.0537109375, rec loss:8092.74169921875, kl loss:425.3118896484375
   Iter[300] loss:9012.9482421875, rec loss:8689.97265625, kl loss:322.975341796875
   Iter[400] loss:8495.201171875, rec loss:8141.8427734375, kl loss:353.3587341308594
   Iter[500] loss:8463.234375, rec loss:8106.0849609375, kl loss:357.14910888671875
   Iter[600] loss:8724.0283203125, rec loss:8372.9892578125, kl loss:351.0388488769531
   Iter[700] loss:8707.759765625, rec loss:8408.873046875, kl loss:298.88665771484375
   Iter[800] loss:8326.4921875, rec loss:7967.6357421875, kl loss:358.85650634765625
   Iter[900] loss:8333.224609375, rec loss:8034.927734375, kl loss:298.29718017578125
   Iter[1000] loss:8661.51953125, rec loss:8364.3740234375, kl loss:297.1455383300781
