We are using cuda:1
In train stage: data size: torch.Size([40, 1, 28, 28])
In test stage: data size: torch.Size([40, 1, 28, 28])
Train batch num: 1500, test batch num: 250
   Iter[100] loss:16570.314453125, rec loss:16565.359375, kl loss:4.954422950744629
   Iter[200] loss:11472.7626953125, rec loss:10716.3193359375, kl loss:756.443115234375
   Iter[300] loss:11073.27734375, rec loss:10642.55078125, kl loss:430.72625732421875
   Iter[400] loss:9284.630859375, rec loss:8855.65234375, kl loss:428.9786376953125
   Iter[500] loss:8594.2275390625, rec loss:8166.88525390625, kl loss:427.34197998046875
   Iter[600] loss:8078.41552734375, rec loss:7658.81640625, kl loss:419.59918212890625
   Iter[700] loss:8597.720703125, rec loss:8223.150390625, kl loss:374.5705261230469
   Iter[800] loss:8202.9443359375, rec loss:7851.03173828125, kl loss:351.912353515625
   Iter[900] loss:8172.4931640625, rec loss:7860.15625, kl loss:312.336669921875
   Iter[1000] loss:8574.046875, rec loss:8258.2841796875, kl loss:315.7626037597656
   Iter[1100] loss:8204.2333984375, rec loss:7871.10546875, kl loss:333.12799072265625
   Iter[1200] loss:8557.919921875, rec loss:8276.8544921875, kl loss:281.0653076171875
   Iter[1300] loss:8113.0498046875, rec loss:7783.9970703125, kl loss:329.05291748046875
   Iter[1400] loss:7970.10205078125, rec loss:7669.4609375, kl loss:300.6410217285156
   Iter[1500] loss:8253.3359375, rec loss:7989.3271484375, kl loss:264.0086364746094
>> Epoch[1]: loss: 9700.18375390625
   Iter[100] loss:8133.0146484375, rec loss:7864.6708984375, kl loss:268.34368896484375
   Iter[200] loss:7522.41845703125, rec loss:7155.77587890625, kl loss:366.64276123046875
   Iter[300] loss:8380.0, rec loss:8146.2451171875, kl loss:233.7545623779297
   Iter[400] loss:8011.3681640625, rec loss:7737.60205078125, kl loss:273.765869140625
   Iter[500] loss:8201.9794921875, rec loss:7963.82861328125, kl loss:238.15135192871094
   Iter[600] loss:8441.2158203125, rec loss:8190.103515625, kl loss:251.11199951171875
   Iter[700] loss:7753.02978515625, rec loss:7477.7705078125, kl loss:275.2590637207031
   Iter[800] loss:7392.79833984375, rec loss:7129.8955078125, kl loss:262.9027099609375
   Iter[900] loss:8192.3056640625, rec loss:7993.6767578125, kl loss:198.62857055664062
   Iter[1000] loss:8079.3134765625, rec loss:7878.1298828125, kl loss:201.18374633789062
   Iter[1100] loss:7977.67822265625, rec loss:7754.1240234375, kl loss:223.5540771484375
   Iter[1200] loss:7871.40234375, rec loss:7630.30322265625, kl loss:241.09898376464844
   Iter[1300] loss:7929.92822265625, rec loss:7695.6328125, kl loss:234.29559326171875
   Iter[1400] loss:7673.4677734375, rec loss:7478.9091796875, kl loss:194.55841064453125
   Iter[1500] loss:7746.599609375, rec loss:7508.953125, kl loss:237.64657592773438
>> Epoch[2]: loss: 7973.2841028645835
   Iter[100] loss:7683.24609375, rec loss:7480.66552734375, kl loss:202.58065795898438
   Iter[200] loss:7870.0009765625, rec loss:7687.80078125, kl loss:182.20022583007812
   Iter[300] loss:8336.4921875, rec loss:8169.48193359375, kl loss:167.01014709472656
   Iter[400] loss:7999.0771484375, rec loss:7815.306640625, kl loss:183.77029418945312
   Iter[500] loss:7867.32763671875, rec loss:7692.576171875, kl loss:174.75149536132812
   Iter[600] loss:8181.21826171875, rec loss:8023.08984375, kl loss:158.1284942626953
   Iter[700] loss:7292.06103515625, rec loss:7071.484375, kl loss:220.5765380859375
   Iter[800] loss:7615.7802734375, rec loss:7397.7314453125, kl loss:218.0489959716797
   Iter[900] loss:7846.61669921875, rec loss:7689.2353515625, kl loss:157.38121032714844
   Iter[1000] loss:7890.08837890625, rec loss:7715.8076171875, kl loss:174.28091430664062
   Iter[1100] loss:7513.32373046875, rec loss:7323.44580078125, kl loss:189.8778839111328
   Iter[1200] loss:8002.859375, rec loss:7854.12109375, kl loss:148.7384033203125
   Iter[1300] loss:8037.595703125, rec loss:7869.96630859375, kl loss:167.629150390625
   Iter[1400] loss:7774.94140625, rec loss:7604.28955078125, kl loss:170.651611328125
   Iter[1500] loss:7868.3134765625, rec loss:7711.48193359375, kl loss:156.8313446044922
>> Epoch[3]: loss: 7790.394565429688
   Iter[100] loss:8006.6396484375, rec loss:7849.3046875, kl loss:157.335205078125
   Iter[200] loss:7969.73095703125, rec loss:7805.03857421875, kl loss:164.69236755371094
   Iter[300] loss:7741.21484375, rec loss:7584.0390625, kl loss:157.17567443847656
   Iter[400] loss:7426.07421875, rec loss:7229.884765625, kl loss:196.18951416015625
   Iter[500] loss:8027.67431640625, rec loss:7889.236328125, kl loss:138.4377899169922
   Iter[600] loss:7749.56005859375, rec loss:7574.27197265625, kl loss:175.28829956054688
   Iter[700] loss:7563.73388671875, rec loss:7387.7998046875, kl loss:175.93385314941406
   Iter[800] loss:7853.42626953125, rec loss:7705.7607421875, kl loss:147.66537475585938
   Iter[900] loss:7328.00048828125, rec loss:7131.7509765625, kl loss:196.24957275390625
   Iter[1000] loss:7475.009765625, rec loss:7310.58203125, kl loss:164.42782592773438
   Iter[1100] loss:7679.775390625, rec loss:7539.24853515625, kl loss:140.52667236328125
   Iter[1200] loss:7370.078125, rec loss:7194.3125, kl loss:175.76544189453125
   Iter[1300] loss:7304.3681640625, rec loss:7134.912109375, kl loss:169.45620727539062
   Iter[1400] loss:7911.79931640625, rec loss:7780.88232421875, kl loss:130.9169464111328
   Iter[1500] loss:7529.38818359375, rec loss:7388.666015625, kl loss:140.72215270996094
>> Epoch[4]: loss: 7675.443202799479
   Iter[100] loss:8147.4453125, rec loss:8011.7978515625, kl loss:135.6474609375
   Iter[200] loss:7698.29345703125, rec loss:7518.71923828125, kl loss:179.57437133789062
   Iter[300] loss:7986.1533203125, rec loss:7854.158203125, kl loss:131.99488830566406
   Iter[400] loss:7608.9814453125, rec loss:7449.275390625, kl loss:159.70608520507812
   Iter[500] loss:7735.552734375, rec loss:7588.13427734375, kl loss:147.41827392578125
   Iter[600] loss:7427.54931640625, rec loss:7249.6123046875, kl loss:177.93692016601562
   Iter[700] loss:7526.99609375, rec loss:7372.2939453125, kl loss:154.70213317871094
   Iter[800] loss:7431.10009765625, rec loss:7267.6875, kl loss:163.41265869140625
   Iter[900] loss:7271.89404296875, rec loss:7120.556640625, kl loss:151.33734130859375
   Iter[1000] loss:7373.79736328125, rec loss:7230.9990234375, kl loss:142.7982940673828
   Iter[1100] loss:8003.4345703125, rec loss:7880.2001953125, kl loss:123.2342529296875
   Iter[1200] loss:7586.31494140625, rec loss:7446.3056640625, kl loss:140.0094451904297
   Iter[1300] loss:7396.7197265625, rec loss:7253.00537109375, kl loss:143.71414184570312
   Iter[1400] loss:7423.9638671875, rec loss:7278.97021484375, kl loss:144.99368286132812
   Iter[1500] loss:8087.59033203125, rec loss:7958.6953125, kl loss:128.89523315429688
>> Epoch[5]: loss: 7575.982100585938
   Iter[100] loss:7557.48291015625, rec loss:7434.8994140625, kl loss:122.5834732055664
   Iter[200] loss:7374.29345703125, rec loss:7235.4580078125, kl loss:138.83547973632812
   Iter[300] loss:7175.6787109375, rec loss:7029.8154296875, kl loss:145.8631591796875
   Iter[400] loss:7253.89306640625, rec loss:7115.8623046875, kl loss:138.03057861328125
   Iter[500] loss:7675.5537109375, rec loss:7542.21240234375, kl loss:133.3411407470703
   Iter[600] loss:7259.02734375, rec loss:7116.63037109375, kl loss:142.39715576171875
   Iter[700] loss:7197.126953125, rec loss:7051.35400390625, kl loss:145.7727813720703
   Iter[800] loss:7600.4716796875, rec loss:7475.40234375, kl loss:125.06927490234375
