We are using cuda:1
In train stage: data size: torch.Size([40, 1, 28, 28])
In test stage: data size: torch.Size([40, 1, 28, 28])
Train batch num: 1500, test batch num: 250
   Iter[500] loss:8021.41845703125, rec loss:7834.328125, kl loss:187.0901336669922
   Iter[600] loss:7986.1875, rec loss:7795.09375, kl loss:191.09356689453125
   Iter[700] loss:7981.23193359375, rec loss:7784.85693359375, kl loss:196.3749542236328
   Iter[800] loss:7844.513671875, rec loss:7649.603515625, kl loss:194.91036987304688
   Iter[900] loss:7926.81884765625, rec loss:7710.66357421875, kl loss:216.15542602539062
   Iter[1000] loss:8007.94970703125, rec loss:7855.5419921875, kl loss:152.40757751464844
   Iter[1100] loss:7814.1240234375, rec loss:7603.15478515625, kl loss:210.96917724609375
   Iter[1200] loss:7554.765625, rec loss:7365.25634765625, kl loss:189.50906372070312
   Iter[1300] loss:8138.51171875, rec loss:7989.55859375, kl loss:148.95314025878906
   Iter[1400] loss:7721.72412109375, rec loss:7542.4521484375, kl loss:179.27197265625
   Iter[1500] loss:7569.7060546875, rec loss:7385.544921875, kl loss:184.1611785888672
>> Epoch[6]: loss: 7831.0676344401045
   Iter[100] loss:7870.1025390625, rec loss:7702.35546875, kl loss:167.74716186523438
   Iter[200] loss:7726.56005859375, rec loss:7540.36962890625, kl loss:186.1904296875
   Iter[300] loss:7911.1513671875, rec loss:7756.6474609375, kl loss:154.5041046142578
   Iter[400] loss:7535.37451171875, rec loss:7359.9931640625, kl loss:175.38131713867188
   Iter[500] loss:7315.8486328125, rec loss:7110.53076171875, kl loss:205.31788635253906
   Iter[600] loss:7673.75439453125, rec loss:7508.5048828125, kl loss:165.24954223632812
   Iter[700] loss:7569.798828125, rec loss:7397.17236328125, kl loss:172.62646484375
   Iter[800] loss:7762.96875, rec loss:7617.45263671875, kl loss:145.51620483398438
   Iter[900] loss:7121.38818359375, rec loss:6925.5498046875, kl loss:195.83859252929688
   Iter[1000] loss:8184.06689453125, rec loss:8026.6279296875, kl loss:157.43881225585938
   Iter[1100] loss:7712.61572265625, rec loss:7556.78515625, kl loss:155.83035278320312
   Iter[1200] loss:7606.791015625, rec loss:7421.529296875, kl loss:185.26170349121094
   Iter[1300] loss:7662.42578125, rec loss:7517.8779296875, kl loss:144.54782104492188
   Iter[1400] loss:7357.73876953125, rec loss:7186.857421875, kl loss:170.88153076171875
   Iter[1500] loss:7683.587890625, rec loss:7537.49462890625, kl loss:146.093017578125
>> Epoch[7]: loss: 7754.908743815105
   Iter[100] loss:7586.55029296875, rec loss:7417.7255859375, kl loss:168.82449340820312
   Iter[200] loss:7736.4033203125, rec loss:7564.91455078125, kl loss:171.48855590820312
   Iter[300] loss:8239.921875, rec loss:8105.548828125, kl loss:134.37289428710938
   Iter[400] loss:7300.2548828125, rec loss:7123.34521484375, kl loss:176.90957641601562
   Iter[500] loss:7025.783203125, rec loss:6843.69775390625, kl loss:182.08547973632812
   Iter[600] loss:7778.12744140625, rec loss:7639.02880859375, kl loss:139.0985107421875
   Iter[700] loss:8322.482421875, rec loss:8187.921875, kl loss:134.56088256835938
   Iter[800] loss:7776.634765625, rec loss:7633.0, kl loss:143.63461303710938
   Iter[900] loss:8110.390625, rec loss:7979.73046875, kl loss:130.659912109375
   Iter[1000] loss:7614.98193359375, rec loss:7452.62109375, kl loss:162.36106872558594
   Iter[1100] loss:7315.9619140625, rec loss:7159.57861328125, kl loss:156.38348388671875
   Iter[1200] loss:8148.43408203125, rec loss:8027.49609375, kl loss:120.93795013427734
   Iter[1300] loss:7629.1796875, rec loss:7476.4775390625, kl loss:152.70193481445312
   Iter[1400] loss:7976.23193359375, rec loss:7843.3251953125, kl loss:132.9069366455078
   Iter[1500] loss:7034.2744140625, rec loss:6870.8818359375, kl loss:163.39248657226562
>> Epoch[8]: loss: 7686.820206705729
   Iter[100] loss:7599.7900390625, rec loss:7460.287109375, kl loss:139.50314331054688
   Iter[200] loss:8205.173828125, rec loss:8093.8583984375, kl loss:111.315185546875
   Iter[300] loss:7229.10009765625, rec loss:7057.44140625, kl loss:171.65869140625
   Iter[400] loss:7434.0361328125, rec loss:7271.06396484375, kl loss:162.9723663330078
   Iter[500] loss:7602.2265625, rec loss:7457.5625, kl loss:144.6638946533203
   Iter[600] loss:7322.4970703125, rec loss:7165.576171875, kl loss:156.920654296875
   Iter[700] loss:7643.44091796875, rec loss:7506.38671875, kl loss:137.05433654785156
   Iter[800] loss:7688.3154296875, rec loss:7515.47021484375, kl loss:172.84512329101562
   Iter[900] loss:7381.1650390625, rec loss:7227.287109375, kl loss:153.87802124023438
   Iter[1000] loss:7576.63427734375, rec loss:7429.65283203125, kl loss:146.98158264160156
   Iter[1100] loss:7939.9462890625, rec loss:7806.443359375, kl loss:133.50296020507812
   Iter[1200] loss:7851.69091796875, rec loss:7704.7294921875, kl loss:146.96127319335938
   Iter[1300] loss:7535.26123046875, rec loss:7393.8017578125, kl loss:141.45938110351562
   Iter[1400] loss:7482.36376953125, rec loss:7346.3154296875, kl loss:136.0484619140625
   Iter[1500] loss:7612.58935546875, rec loss:7492.9375, kl loss:119.65182495117188
>> Epoch[9]: loss: 7619.469838541667
   Iter[100] loss:7663.11328125, rec loss:7526.380859375, kl loss:136.732666015625
   Iter[200] loss:7891.771484375, rec loss:7751.48388671875, kl loss:140.28759765625
   Iter[300] loss:7491.8828125, rec loss:7355.66259765625, kl loss:136.2203826904297
   Iter[400] loss:7281.49169921875, rec loss:7120.5517578125, kl loss:160.93984985351562
   Iter[500] loss:7580.93603515625, rec loss:7444.64453125, kl loss:136.29135131835938
   Iter[600] loss:7524.61279296875, rec loss:7393.2158203125, kl loss:131.39678955078125
   Iter[700] loss:7537.87939453125, rec loss:7390.18798828125, kl loss:147.69125366210938
   Iter[800] loss:7611.46435546875, rec loss:7489.966796875, kl loss:121.49746704101562
   Iter[900] loss:7738.30712890625, rec loss:7608.3466796875, kl loss:129.96034240722656
   Iter[1000] loss:7449.6728515625, rec loss:7329.7822265625, kl loss:119.89080810546875
   Iter[1100] loss:7948.4228515625, rec loss:7836.6435546875, kl loss:111.77935028076172
   Iter[1200] loss:6934.84912109375, rec loss:6796.15380859375, kl loss:138.6952362060547
   Iter[1300] loss:7102.3515625, rec loss:6963.912109375, kl loss:138.43931579589844
   Iter[1400] loss:7251.02734375, rec loss:7106.248046875, kl loss:144.77923583984375
   Iter[1500] loss:7518.1826171875, rec loss:7378.07568359375, kl loss:140.10714721679688
>> Epoch[10]: loss: 7563.508331054688
   Iter[100] loss:7661.818359375, rec loss:7538.30078125, kl loss:123.51781463623047
   Iter[200] loss:6975.43310546875, rec loss:6828.06005859375, kl loss:147.37298583984375
   Iter[300] loss:7373.2763671875, rec loss:7241.5908203125, kl loss:131.685302734375
   Iter[400] loss:7529.28173828125, rec loss:7387.1025390625, kl loss:142.1790771484375
   Iter[500] loss:6807.87646484375, rec loss:6656.5419921875, kl loss:151.33465576171875
   Iter[600] loss:7270.61279296875, rec loss:7119.32470703125, kl loss:151.2879638671875
   Iter[700] loss:7811.8076171875, rec loss:7703.71484375, kl loss:108.09282684326172
   Iter[800] loss:7341.3544921875, rec loss:7210.61181640625, kl loss:130.74282836914062
   Iter[900] loss:7558.5693359375, rec loss:7440.5205078125, kl loss:118.04887390136719
   Iter[1000] loss:7686.7451171875, rec loss:7573.24853515625, kl loss:113.49652099609375
   Iter[1100] loss:7656.90966796875, rec loss:7526.787109375, kl loss:130.12265014648438
   Iter[1200] loss:7340.64013671875, rec loss:7217.443359375, kl loss:123.19658660888672
   Iter[1300] loss:7711.5380859375, rec loss:7595.35595703125, kl loss:116.18195343017578
   Iter[1400] loss:7265.06982421875, rec loss:7138.49365234375, kl loss:126.57617950439453
   Iter[1500] loss:7234.98681640625, rec loss:7085.04345703125, kl loss:149.9431610107422
>> Epoch[11]: loss: 7526.863856119791
   Iter[100] loss:7500.384765625, rec loss:7380.91748046875, kl loss:119.46739196777344
   Iter[200] loss:7399.0263671875, rec loss:7278.3544921875, kl loss:120.6719970703125
   Iter[300] loss:7815.76904296875, rec loss:7699.3037109375, kl loss:116.46536254882812
   Iter[400] loss:7281.11083984375, rec loss:7143.763671875, kl loss:137.34718322753906
   Iter[500] loss:7665.115234375, rec loss:7551.39501953125, kl loss:113.72010803222656
   Iter[600] loss:8099.7919921875, rec loss:7978.22802734375, kl loss:121.56411743164062
   Iter[700] loss:7514.97216796875, rec loss:7400.44921875, kl loss:114.52291870117188
   Iter[800] loss:8050.380859375, rec loss:7934.00830078125, kl loss:116.37267303466797
   Iter[900] loss:7472.48681640625, rec loss:7349.138671875, kl loss:123.34808349609375
   Iter[1000] loss:7219.14013671875, rec loss:7099.45068359375, kl loss:119.68940734863281
   Iter[1100] loss:7338.919921875, rec loss:7211.46484375, kl loss:127.4550552368164
   Iter[1200] loss:7231.44287109375, rec loss:7090.400390625, kl loss:141.04254150390625
   Iter[1300] loss:7835.89453125, rec loss:7720.22216796875, kl loss:115.67256927490234
   Iter[1400] loss:7847.2216796875, rec loss:7742.6875, kl loss:104.533935546875
   Iter[1500] loss:7587.0888671875, rec loss:7474.18017578125, kl loss:112.9087142944336
>> Epoch[12]: loss: 7500.386880533854
   Iter[100] loss:7600.27685546875, rec loss:7464.32421875, kl loss:135.95286560058594
   Iter[200] loss:7337.1494140625, rec loss:7204.0458984375, kl loss:133.10340881347656
   Iter[300] loss:7707.4072265625, rec loss:7598.3310546875, kl loss:109.07597351074219
   Iter[400] loss:7719.2392578125, rec loss:7605.0390625, kl loss:114.20036315917969
   Iter[500] loss:7678.59228515625, rec loss:7578.294921875, kl loss:100.29740905761719
   Iter[600] loss:7561.53173828125, rec loss:7441.671875, kl loss:119.85984802246094
   Iter[700] loss:7548.1552734375, rec loss:7440.7431640625, kl loss:107.41212463378906
   Iter[800] loss:7631.5751953125, rec loss:7514.20703125, kl loss:117.36813354492188
   Iter[900] loss:7309.8203125, rec loss:7187.6943359375, kl loss:122.12602233886719
   Iter[1000] loss:7255.32275390625, rec loss:7124.7568359375, kl loss:130.56610107421875
   Iter[1100] loss:7233.8203125, rec loss:7095.52734375, kl loss:138.29315185546875
   Iter[1200] loss:7641.2783203125, rec loss:7529.43017578125, kl loss:111.84838104248047
   Iter[1300] loss:7388.798828125, rec loss:7256.431640625, kl loss:132.36721801757812
   Iter[1400] loss:7326.171875, rec loss:7191.6123046875, kl loss:134.5594482421875
   Iter[1500] loss:7485.33203125, rec loss:7376.6171875, kl loss:108.71466827392578
>> Epoch[13]: loss: 7479.693978515625
   Iter[100] loss:7734.216796875, rec loss:7625.1376953125, kl loss:109.07908630371094
   Iter[200] loss:7379.998046875, rec loss:7259.6943359375, kl loss:120.30353546142578
   Iter[300] loss:7695.173828125, rec loss:7596.64794921875, kl loss:98.52601623535156
   Iter[400] loss:7556.87158203125, rec loss:7432.9072265625, kl loss:123.96432495117188
   Iter[500] loss:7528.603515625, rec loss:7429.15966796875, kl loss:99.4439697265625
   Iter[600] loss:7509.90380859375, rec loss:7406.16357421875, kl loss:103.74016571044922
   Iter[700] loss:7077.48193359375, rec loss:6938.98828125, kl loss:138.49356079101562
   Iter[800] loss:7463.8212890625, rec loss:7349.76953125, kl loss:114.05154418945312
   Iter[900] loss:7257.98193359375, rec loss:7139.2421875, kl loss:118.73995971679688
   Iter[1000] loss:7467.5029296875, rec loss:7343.9609375, kl loss:123.54219055175781
   Iter[1100] loss:7829.814453125, rec loss:7719.251953125, kl loss:110.56242370605469
   Iter[1200] loss:7506.2421875, rec loss:7399.0517578125, kl loss:107.19026947021484
   Iter[1300] loss:7452.35546875, rec loss:7327.7919921875, kl loss:124.56339263916016
   Iter[1400] loss:7281.9150390625, rec loss:7161.6181640625, kl loss:120.29707336425781
   Iter[1500] loss:6954.50927734375, rec loss:6827.17529296875, kl loss:127.33384704589844
>> Epoch[14]: loss: 7462.147377604167
   Iter[100] loss:7422.64892578125, rec loss:7295.8310546875, kl loss:126.81768035888672
   Iter[200] loss:7773.9892578125, rec loss:7662.875, kl loss:111.11436462402344
   Iter[300] loss:7092.4609375, rec loss:6975.5390625, kl loss:116.92179870605469
   Iter[400] loss:6942.43212890625, rec loss:6796.67138671875, kl loss:145.7608642578125
   Iter[500] loss:7037.98486328125, rec loss:6898.185546875, kl loss:139.79940795898438
   Iter[600] loss:7875.8515625, rec loss:7770.9677734375, kl loss:104.88372802734375
   Iter[700] loss:7397.03759765625, rec loss:7289.7021484375, kl loss:107.33547973632812
   Iter[800] loss:7489.76904296875, rec loss:7371.51171875, kl loss:118.25756072998047
   Iter[900] loss:7409.68603515625, rec loss:7294.0205078125, kl loss:115.6654052734375
   Iter[1000] loss:7384.255859375, rec loss:7277.0390625, kl loss:107.21696472167969
   Iter[1100] loss:7288.5556640625, rec loss:7167.3466796875, kl loss:121.208740234375
   Iter[1200] loss:7768.904296875, rec loss:7662.00537109375, kl loss:106.89895629882812
   Iter[1300] loss:7719.17431640625, rec loss:7603.10546875, kl loss:116.06892395019531
   Iter[1400] loss:7538.98046875, rec loss:7415.7041015625, kl loss:123.27619934082031
   Iter[1500] loss:7390.67236328125, rec loss:7277.5068359375, kl loss:113.1653823852539
>> Epoch[15]: loss: 7446.2613515625
   Iter[100] loss:7557.57421875, rec loss:7444.78515625, kl loss:112.78904724121094
   Iter[200] loss:7302.94287109375, rec loss:7167.9833984375, kl loss:134.95970153808594
   Iter[300] loss:7882.6318359375, rec loss:7777.5361328125, kl loss:105.09579467773438
   Iter[400] loss:7588.0576171875, rec loss:7466.2314453125, kl loss:121.82595825195312
   Iter[500] loss:7397.46728515625, rec loss:7283.671875, kl loss:113.7952651977539
   Iter[600] loss:7332.68798828125, rec loss:7204.07861328125, kl loss:128.60926818847656
   Iter[700] loss:7561.3798828125, rec loss:7454.82470703125, kl loss:106.55509185791016
   Iter[800] loss:7916.21728515625, rec loss:7810.9580078125, kl loss:105.25917053222656
   Iter[900] loss:7487.28564453125, rec loss:7383.0576171875, kl loss:104.22811126708984
   Iter[1000] loss:7313.24560546875, rec loss:7194.4453125, kl loss:118.80037689208984
   Iter[1100] loss:7459.75537109375, rec loss:7345.31103515625, kl loss:114.44444274902344
   Iter[1200] loss:7509.5751953125, rec loss:7413.5380859375, kl loss:96.03692626953125
   Iter[1300] loss:7787.47021484375, rec loss:7685.4716796875, kl loss:101.99862670898438
   Iter[1400] loss:7595.00341796875, rec loss:7486.7421875, kl loss:108.26131439208984
   Iter[1500] loss:7265.0751953125, rec loss:7145.4619140625, kl loss:119.61331176757812
>> Epoch[16]: loss: 7430.856786783854
   Iter[100] loss:7673.373046875, rec loss:7563.0029296875, kl loss:110.37019348144531
   Iter[200] loss:7295.81005859375, rec loss:7171.203125, kl loss:124.60700225830078
   Iter[300] loss:7675.44677734375, rec loss:7574.73046875, kl loss:100.71644592285156
   Iter[400] loss:7070.47412109375, rec loss:6950.45361328125, kl loss:120.02059173583984
   Iter[500] loss:7502.4013671875, rec loss:7387.6455078125, kl loss:114.75590515136719
   Iter[600] loss:8017.73876953125, rec loss:7928.546875, kl loss:89.19204711914062
   Iter[700] loss:7008.96923828125, rec loss:6892.109375, kl loss:116.85984802246094
   Iter[800] loss:7864.17822265625, rec loss:7760.8291015625, kl loss:103.34912109375
   Iter[900] loss:6998.16845703125, rec loss:6873.9228515625, kl loss:124.24539184570312
   Iter[1000] loss:7206.0888671875, rec loss:7094.57373046875, kl loss:111.51509094238281
   Iter[1100] loss:7216.16748046875, rec loss:7094.9599609375, kl loss:121.20742797851562
   Iter[1200] loss:7179.3720703125, rec loss:7051.380859375, kl loss:127.99143981933594
   Iter[1300] loss:7250.56787109375, rec loss:7123.080078125, kl loss:127.48756408691406
   Iter[1400] loss:7903.015625, rec loss:7786.763671875, kl loss:116.2518081665039
   Iter[1500] loss:7832.59130859375, rec loss:7737.4091796875, kl loss:95.18220520019531
>> Epoch[17]: loss: 7416.392822265625
   Iter[100] loss:6795.64990234375, rec loss:6660.31298828125, kl loss:135.3367919921875
   Iter[200] loss:7023.408203125, rec loss:6898.6982421875, kl loss:124.70988464355469
   Iter[300] loss:7753.7236328125, rec loss:7653.73046875, kl loss:99.99295043945312
   Iter[400] loss:7059.79443359375, rec loss:6943.9677734375, kl loss:115.82643127441406
   Iter[500] loss:7225.857421875, rec loss:7111.8447265625, kl loss:114.0126953125
   Iter[600] loss:7230.27734375, rec loss:7114.83203125, kl loss:115.44507598876953
   Iter[700] loss:7315.322265625, rec loss:7204.2294921875, kl loss:111.09294128417969
   Iter[800] loss:7372.66796875, rec loss:7263.2705078125, kl loss:109.39740753173828
   Iter[900] loss:7578.72802734375, rec loss:7468.646484375, kl loss:110.08172607421875
   Iter[1000] loss:7251.6962890625, rec loss:7126.345703125, kl loss:125.3503646850586
   Iter[1100] loss:7247.54150390625, rec loss:7129.8759765625, kl loss:117.66539001464844
   Iter[1200] loss:7193.044921875, rec loss:7073.685546875, kl loss:119.35942077636719
   Iter[1300] loss:7920.50146484375, rec loss:7825.3056640625, kl loss:95.19563293457031
   Iter[1400] loss:7099.3935546875, rec loss:6984.58642578125, kl loss:114.80706787109375
   Iter[1500] loss:7572.49609375, rec loss:7471.1962890625, kl loss:101.299560546875
>> Epoch[18]: loss: 7401.92458203125
   Iter[100] loss:7310.69970703125, rec loss:7185.732421875, kl loss:124.96735382080078
   Iter[200] loss:7096.47021484375, rec loss:6972.2099609375, kl loss:124.26008605957031
   Iter[300] loss:7404.80615234375, rec loss:7312.1533203125, kl loss:92.65306091308594
   Iter[400] loss:7493.60009765625, rec loss:7386.5205078125, kl loss:107.07943725585938
   Iter[500] loss:6872.1533203125, rec loss:6742.41748046875, kl loss:129.73561096191406
   Iter[600] loss:7889.60791015625, rec loss:7791.21875, kl loss:98.38906860351562
   Iter[700] loss:7353.41357421875, rec loss:7226.779296875, kl loss:126.63433837890625
   Iter[800] loss:7674.2666015625, rec loss:7577.974609375, kl loss:96.29196166992188
   Iter[900] loss:7725.845703125, rec loss:7615.05859375, kl loss:110.78730773925781
   Iter[1000] loss:7294.90869140625, rec loss:7178.40234375, kl loss:116.50654602050781
   Iter[1100] loss:7416.96044921875, rec loss:7297.6318359375, kl loss:119.32878112792969
   Iter[1200] loss:7473.92822265625, rec loss:7367.43408203125, kl loss:106.49420166015625
   Iter[1300] loss:7482.30712890625, rec loss:7365.14453125, kl loss:117.16259002685547
   Iter[1400] loss:6860.1826171875, rec loss:6734.091796875, kl loss:126.0908203125
   Iter[1500] loss:7184.8359375, rec loss:7070.8447265625, kl loss:113.99103546142578
>> Epoch[19]: loss: 7388.213055989583
   Iter[100] loss:7866.3564453125, rec loss:7773.5, kl loss:92.85630798339844
   Iter[200] loss:7915.33935546875, rec loss:7807.1689453125, kl loss:108.17041015625
   Iter[300] loss:7488.41015625, rec loss:7375.3310546875, kl loss:113.07917785644531
   Iter[400] loss:7636.5908203125, rec loss:7532.794921875, kl loss:103.79570007324219
   Iter[500] loss:7665.50146484375, rec loss:7563.021484375, kl loss:102.47985076904297
   Iter[600] loss:7299.18115234375, rec loss:7189.84033203125, kl loss:109.34099578857422
   Iter[700] loss:7266.14501953125, rec loss:7150.4189453125, kl loss:115.72624206542969
   Iter[800] loss:7264.49462890625, rec loss:7153.9130859375, kl loss:110.58135223388672
   Iter[900] loss:7860.64599609375, rec loss:7754.6220703125, kl loss:106.02416229248047
   Iter[1000] loss:7255.6748046875, rec loss:7148.3984375, kl loss:107.2763671875
   Iter[1100] loss:6912.59912109375, rec loss:6795.4541015625, kl loss:117.1451187133789
   Iter[1200] loss:7655.6298828125, rec loss:7545.2392578125, kl loss:110.39075469970703
   Iter[1300] loss:7299.5791015625, rec loss:7190.689453125, kl loss:108.88961791992188
   Iter[1400] loss:7129.77685546875, rec loss:7024.939453125, kl loss:104.83740234375
   Iter[1500] loss:7555.38037109375, rec loss:7447.50341796875, kl loss:107.87686157226562
>> Epoch[20]: loss: 7374.493867513021
   Iter[100] loss:6699.7431640625, rec loss:6563.5166015625, kl loss:136.22650146484375
   Iter[200] loss:7232.61328125, rec loss:7110.01611328125, kl loss:122.596923828125
   Iter[300] loss:7627.83740234375, rec loss:7520.9716796875, kl loss:106.86578369140625
   Iter[400] loss:7540.69091796875, rec loss:7427.62255859375, kl loss:113.06830596923828
   Iter[500] loss:7263.328125, rec loss:7149.8876953125, kl loss:113.44053649902344
   Iter[600] loss:7289.96337890625, rec loss:7163.20166015625, kl loss:126.7616195678711
   Iter[700] loss:6895.7333984375, rec loss:6773.3125, kl loss:122.42085266113281
   Iter[800] loss:7260.78173828125, rec loss:7144.6962890625, kl loss:116.0854721069336
