We are using cuda:1
In train stage: data size: torch.Size([40, 1, 28, 28])
In test stage: data size: torch.Size([40, 1, 28, 28])
Train batch num: 1500, test batch num: 250
   Iter[100] loss:19622.177734375, rec loss:19620.578125, kl loss:1.5997650623321533
   Iter[200] loss:12400.861328125, rec loss:11492.681640625, kl loss:908.1795654296875
   Iter[300] loss:10381.109375, rec loss:9358.775390625, kl loss:1022.3341674804688
   Iter[400] loss:9797.021484375, rec loss:8711.5771484375, kl loss:1085.44384765625
   Iter[500] loss:9824.6416015625, rec loss:8894.15625, kl loss:930.485107421875
   Iter[600] loss:9966.3095703125, rec loss:9161.1767578125, kl loss:805.1331787109375
   Iter[700] loss:9257.587890625, rec loss:8480.658203125, kl loss:776.9300537109375
   Iter[800] loss:9341.8154296875, rec loss:8625.3466796875, kl loss:716.4683227539062
   Iter[900] loss:9221.8515625, rec loss:8662.162109375, kl loss:559.6892700195312
   Iter[1000] loss:8670.853515625, rec loss:8051.0009765625, kl loss:619.8521728515625
   Iter[1100] loss:8426.869140625, rec loss:7788.9072265625, kl loss:637.9617919921875
   Iter[1200] loss:9054.7578125, rec loss:8531.001953125, kl loss:523.755615234375
   Iter[1300] loss:8631.595703125, rec loss:8101.5859375, kl loss:530.010009765625
   Iter[1400] loss:8599.0244140625, rec loss:8050.09375, kl loss:548.930908203125
   Iter[1500] loss:8206.2451171875, rec loss:7672.701171875, kl loss:533.543701171875
>> Epoch[1]: loss: 10650.119127278645
   Iter[100] loss:8187.89697265625, rec loss:7676.796875, kl loss:511.10015869140625
   Iter[200] loss:8546.7490234375, rec loss:8105.1005859375, kl loss:441.64886474609375
   Iter[300] loss:8684.173828125, rec loss:8259.6181640625, kl loss:424.5552978515625
   Iter[400] loss:8825.6240234375, rec loss:8422.6171875, kl loss:403.00714111328125
   Iter[500] loss:8663.4970703125, rec loss:8246.689453125, kl loss:416.8074645996094
   Iter[600] loss:8300.3857421875, rec loss:7873.9990234375, kl loss:426.3869934082031
   Iter[700] loss:8058.80859375, rec loss:7605.4404296875, kl loss:453.3681640625
   Iter[800] loss:8187.09716796875, rec loss:7776.39111328125, kl loss:410.70623779296875
   Iter[900] loss:7921.51318359375, rec loss:7449.65625, kl loss:471.85675048828125
   Iter[1000] loss:7883.8564453125, rec loss:7456.01171875, kl loss:427.84478759765625
   Iter[1100] loss:8405.591796875, rec loss:8044.42333984375, kl loss:361.16815185546875
   Iter[1200] loss:7976.08203125, rec loss:7579.837890625, kl loss:396.2441101074219
   Iter[1300] loss:7311.7626953125, rec loss:6837.443359375, kl loss:474.3194580078125
   Iter[1400] loss:7960.89453125, rec loss:7617.3203125, kl loss:343.57403564453125
   Iter[1500] loss:7199.22607421875, rec loss:6772.73193359375, kl loss:426.4940185546875
>> Epoch[2]: loss: 8238.36989095052
   Iter[100] loss:8028.4609375, rec loss:7674.107421875, kl loss:354.3535461425781
   Iter[200] loss:7690.29833984375, rec loss:7265.740234375, kl loss:424.5580139160156
   Iter[300] loss:8020.8525390625, rec loss:7652.6689453125, kl loss:368.183837890625
   Iter[400] loss:7904.12646484375, rec loss:7570.7333984375, kl loss:333.39288330078125
   Iter[500] loss:7561.5263671875, rec loss:7178.98388671875, kl loss:382.54241943359375
   Iter[600] loss:7945.92333984375, rec loss:7597.9951171875, kl loss:347.9283752441406
   Iter[700] loss:7509.54052734375, rec loss:7146.70703125, kl loss:362.83367919921875
   Iter[800] loss:7634.287109375, rec loss:7278.80322265625, kl loss:355.48388671875
   Iter[900] loss:7809.55615234375, rec loss:7461.2646484375, kl loss:348.29150390625
   Iter[1000] loss:7923.31884765625, rec loss:7601.021484375, kl loss:322.29742431640625
   Iter[1100] loss:7507.89892578125, rec loss:7166.7470703125, kl loss:341.15185546875
   Iter[1200] loss:7900.505859375, rec loss:7575.841796875, kl loss:324.6640319824219
   Iter[1300] loss:7464.4931640625, rec loss:7125.90625, kl loss:338.5867004394531
   Iter[1400] loss:7787.37646484375, rec loss:7474.96630859375, kl loss:312.4100646972656
   Iter[1500] loss:7570.4208984375, rec loss:7244.64404296875, kl loss:325.7769470214844
>> Epoch[3]: loss: 7708.64334375
   Iter[100] loss:7324.7685546875, rec loss:6978.4189453125, kl loss:346.3496398925781
   Iter[200] loss:7390.17041015625, rec loss:7077.55908203125, kl loss:312.61138916015625
   Iter[300] loss:7426.52294921875, rec loss:7058.15380859375, kl loss:368.36920166015625
   Iter[400] loss:7510.49658203125, rec loss:7192.2314453125, kl loss:318.2649230957031
   Iter[500] loss:7367.19140625, rec loss:7013.2646484375, kl loss:353.9268798828125
   Iter[600] loss:6920.25830078125, rec loss:6564.71630859375, kl loss:355.5419921875
   Iter[700] loss:7261.326171875, rec loss:6896.7783203125, kl loss:364.54791259765625
   Iter[800] loss:7338.01123046875, rec loss:7007.17431640625, kl loss:330.83709716796875
   Iter[900] loss:7318.45361328125, rec loss:6987.5654296875, kl loss:330.8883972167969
   Iter[1000] loss:7181.38671875, rec loss:6855.5595703125, kl loss:325.8269348144531
   Iter[1100] loss:7452.57470703125, rec loss:7118.06298828125, kl loss:334.51165771484375
   Iter[1200] loss:7203.318359375, rec loss:6882.90185546875, kl loss:320.41668701171875
   Iter[1300] loss:6943.05615234375, rec loss:6565.921875, kl loss:377.1341552734375
   Iter[1400] loss:7002.75439453125, rec loss:6648.29833984375, kl loss:354.4561767578125
   Iter[1500] loss:6555.369140625, rec loss:6171.3623046875, kl loss:384.0068359375
>> Epoch[4]: loss: 7235.20648828125
   Iter[100] loss:6799.44970703125, rec loss:6430.89453125, kl loss:368.55517578125
   Iter[200] loss:7147.27392578125, rec loss:6782.572265625, kl loss:364.70166015625
   Iter[300] loss:7074.47021484375, rec loss:6722.9453125, kl loss:351.5250244140625
   Iter[400] loss:6921.9541015625, rec loss:6582.6416015625, kl loss:339.31243896484375
   Iter[500] loss:6533.06689453125, rec loss:6161.048828125, kl loss:372.0179748535156
   Iter[600] loss:6202.1474609375, rec loss:5849.56689453125, kl loss:352.5804443359375
   Iter[700] loss:6668.4306640625, rec loss:6289.486328125, kl loss:378.9441223144531
   Iter[800] loss:7173.07958984375, rec loss:6866.7158203125, kl loss:306.3638916015625
   Iter[900] loss:7634.1845703125, rec loss:7351.6689453125, kl loss:282.5157775878906
   Iter[1000] loss:6843.19580078125, rec loss:6517.802734375, kl loss:325.3929443359375
   Iter[1100] loss:6921.1162109375, rec loss:6614.3291015625, kl loss:306.7869567871094
   Iter[1200] loss:6824.87548828125, rec loss:6478.70849609375, kl loss:346.16693115234375
   Iter[1300] loss:7081.18359375, rec loss:6776.7138671875, kl loss:304.4698486328125
   Iter[1400] loss:6970.2890625, rec loss:6663.62451171875, kl loss:306.66436767578125
   Iter[1500] loss:6750.533203125, rec loss:6434.27197265625, kl loss:316.2613220214844
>> Epoch[5]: loss: 6942.8895546875
   Iter[100] loss:6540.294921875, rec loss:6209.64990234375, kl loss:330.64520263671875
   Iter[200] loss:6816.939453125, rec loss:6517.62060546875, kl loss:299.31890869140625
   Iter[300] loss:6805.6484375, rec loss:6482.0283203125, kl loss:323.6199951171875
   Iter[400] loss:6820.2431640625, rec loss:6512.1904296875, kl loss:308.0528564453125
   Iter[500] loss:6161.9912109375, rec loss:5813.38232421875, kl loss:348.608642578125
   Iter[600] loss:6199.13525390625, rec loss:5863.22802734375, kl loss:335.90716552734375
   Iter[700] loss:7204.56640625, rec loss:6907.94921875, kl loss:296.6172790527344
   Iter[800] loss:6607.451171875, rec loss:6295.130859375, kl loss:312.3202819824219
   Iter[900] loss:6655.197265625, rec loss:6356.12548828125, kl loss:299.0716247558594
   Iter[1000] loss:6733.4228515625, rec loss:6435.0302734375, kl loss:298.3927917480469
   Iter[1100] loss:6920.96337890625, rec loss:6639.1796875, kl loss:281.7835693359375
   Iter[1200] loss:6251.56005859375, rec loss:5926.6640625, kl loss:324.8958740234375
   Iter[1300] loss:7082.556640625, rec loss:6770.748046875, kl loss:311.808837890625
   Iter[1400] loss:6290.7939453125, rec loss:5976.197265625, kl loss:314.59686279296875
   Iter[1500] loss:6584.82958984375, rec loss:6273.806640625, kl loss:311.0229797363281
>> Epoch[6]: loss: 6797.563117838542
   Iter[100] loss:6738.4296875, rec loss:6416.005859375, kl loss:322.4239196777344
   Iter[200] loss:6766.1748046875, rec loss:6429.8779296875, kl loss:336.296875
   Iter[300] loss:6519.2744140625, rec loss:6185.568359375, kl loss:333.7058410644531
   Iter[400] loss:6372.85107421875, rec loss:6054.634765625, kl loss:318.2161865234375
   Iter[500] loss:6843.189453125, rec loss:6557.638671875, kl loss:285.5508728027344
   Iter[600] loss:6524.9619140625, rec loss:6224.30126953125, kl loss:300.66058349609375
   Iter[700] loss:6834.31884765625, rec loss:6541.60546875, kl loss:292.71331787109375
   Iter[800] loss:6767.37548828125, rec loss:6462.14111328125, kl loss:305.2341613769531
   Iter[900] loss:6367.91748046875, rec loss:6052.3720703125, kl loss:315.5455322265625
   Iter[1000] loss:6484.5986328125, rec loss:6163.8359375, kl loss:320.76263427734375
   Iter[1100] loss:6885.99560546875, rec loss:6603.9599609375, kl loss:282.0357666015625
   Iter[1200] loss:6726.1279296875, rec loss:6440.361328125, kl loss:285.766845703125
   Iter[1300] loss:6813.7353515625, rec loss:6534.8642578125, kl loss:278.8709411621094
   Iter[1400] loss:6643.8681640625, rec loss:6333.2392578125, kl loss:310.629150390625
   Iter[1500] loss:7056.78125, rec loss:6798.70751953125, kl loss:258.0736083984375
>> Epoch[7]: loss: 6694.122710286459
   Iter[100] loss:6303.5869140625, rec loss:5997.47900390625, kl loss:306.10791015625
